n_nodos R alpha CityArea
300 250 0 2323
ID_Nodo Costo_C Demanda_D Potencia_f Rango_s Es_Remoto_T
90 1830374 3608 3231 20 0
91 3313878 1658 1380 25 0
92 402887 152 1391 46 1
93 1383607 2249 2385 45 0
94 2305461 2486 2733 42 0
95 1561833 1134 1694 49 0
96 1622598 3431 3069 68 0
97 1721464 2207 2344 47 0
98 2911592 2520 2390 69 0
99 3090227 2925 2001 59 0
100 1844086 4465 2742 78 0
101 2832406 1458 1927 42 0
102 2277791 4000 3220 23 0
103 3236429 318 1305 57 1
104 3298485 4211 3283 48 0
105 1806157 1868 2131 30 0
106 2713013 2982 2950 38 0
107 2193706 3799 3364 63 0
108 3116612 3467 2394 55 0
109 255745 4571 3087 69 0
110 2642592 4844 3022 22 0
111 610114 2977 2532 37 0
112 2530484 2752 2194 27 0
113 439951 3361 2868 73 0
114 2104561 2051 2107 49 0
115 781363 4823 3160 62 0
116 1925598 724 1212 22 1
117 1832746 1807 2136 23 0
118 1195777 3947 2717 28 0
119 2571860 1701 2253 46 0
120 1294920 4909 3937 79 0
121 1345197 2730 2789 39 0
122 3268021 4771 3272 37 0
123 654886 2246 2139 73 0
124 206150 4024 3283 68 0
125 2045229 1913 2105 61 0
126 561418 1833 2265 60 0
127 161681 2109 2315 67 0
128 2952507 379 1168 39 1
129 1643233 3846 2430 25 0
130 201385 512 1033 31 1
131 3174544 4834 3271 50 0
132 417629 4377 3014 38 0
133 851948 4320 3601 62 0
134 2748823 2403 2048 61 0
135 2409811 869 1266 27 0
136 813109 1626 1864 75 0
137 2379945 4563 3714 46 0
138 3309913 4731 3754 38 0
139 1717824 3561 2460 27 0
140 1782450 3669 3206 66 0
141 700888 2039 1521 32 0
142 2890986 4720 3019 30 0
143 1388674 4506 2759 78 0
144 1528450 1286 1434 28 0
145 2106674 103 1122 27 1
146 2993914 1940 2090 36 0
147 1849542 2753 2315 48 0
148 555558 2825 2414 47 0
149 1529885 1606 2142 45 0
150 2605024 2065 1701 35 0
151 1485013 4506 3219 63 0
152 414433 176 1399 33 1
153 1176921 4787 3792 52 0
154 942148 2350 2568 67 0
155 2739315 2649 2646 59 0
156 1116065 524 1219 26 1
157 1932127 3673 3327 41 0
158 1878535 3156 2223 76 0
159 3085924 1883 1807 56 0
160 2899866 1539 2089 28 0
161 453854 3699 2957 66 0
162 343883 2793 1968 49 0
163 145712 2660 2094 36 0
164 2703735 1922 1754 62 0
165 2535007 2743 1995 60 0
166 2511093 1905 2147 71 0
167 2927467 2964 2015 44 0
168 1015316 4755 3494 30 0
169 2280563 2211 1899 20 0
170 1476124 606 968 77 1
171 820309 4858 3507 71 0
172 1097572 3710 3159 77 0
173 1270139 4677 3696 57 0
174 2554625 2866 2911 39 0
175 1086063 4924 3050 72 0
176 1173624 4750 3035 60 0
177 914660 1126 1662 66 0
178 1352675 2931 2642 66 0
179 204378 1094 1512 34 0
180 641466 4870 3230 68 0
181 965755 801 1769 60 0
182 1867674 287 1312 46 1
183 1021275 4260 3267 31 0
184 2572268 1969 1559 27 0
185 1924720 4124 2928 49 0
186 3431777 3205 2849 41 0
187 3186065 4041 3406 39 0
188 3477829 3952 2885 44 0
189 3224447 2979 2512 32 0
190 117689 16 717 75 1
191 3005232 2332 2326 23 0
192 284939 1455 1482 68 0
193 1663291 142 866 53 1
194 2403903 1538 1627 43 0
195 1241332 2791 2705 34 0
196 803687 1719 2074 74 0
197 955267 4666 3542 62 0
198 257930 3911 3310 39 0
199 2490986 3251 2939 58 0
200 1001894 210 1227 26 1
201 2339681 2439 1834 76 0
202 1141893 499 930 24 1
203 2961361 4160 3415 49 0
204 1376529 418 1042 63 1
205 2278491 2825 2368 33 0
206 717208 206 1308 35 1
207 2157020 2943 2500 32 0
208 2155472 567 1292 44 1
209 3372048 3538 2456 72 0
210 1667511 3641 2901 29 0
211 504242 1690 2171 22 0
212 1226334 292 1486 74 1
213 432317 2193 2228 74 0
214 2824210 4932 3402 74 0
215 3092665 1753 1550 25 0
216 2005115 3553 2544 23 0
217 2581184 4584 3366 34 0
218 432029 4901 3400 69 0
219 3142308 2540 2492 29 0
220 1571138 161 678 42 1
221 3002125 1326 2094 33 0
222 2392954 3881 2854 61 0
223 227866 3872 2532 26 0
224 939051 314 1339 48 1
225 2811226 275 1479 23 1
226 1563760 423 1218 45 1
227 2012638 4760 3030 76 0
228 1946502 3129 2162 42 0
229 1012795 3434 2840 40 0
230 1790309 624 1601 50 1
231 1053696 1856 1680 48 0
232 1274613 2914 2583 65 0
233 2506641 1222 1484 49 0
234 3281213 1373 1848 73 0
235 744229 230 1437 26 1
236 2743379 628 942 30 1
237 1815009 4413 3036 30 0
238 270358 2685 2046 46 0
239 1144225 3793 3319 56 0
240 3380139 574 812 35 1
241 1736891 380 819 21 1
242 809578 3986 2766 61 0
243 1790272 3063 2719 31 0
244 2383433 3242 2701 39 0
245 744198 4853 3644 77 0
246 2533139 2729 2136 20 0
247 1339844 3317 2643 63 0
248 851569 502 844 60 1
249 851915 4852 3042 37 0
250 2600403 3956 2926 53 0
251 1370783 1089 1965 50 0
252 494953 3181 3011 30 0
253 1814651 1456 1909 51 0
254 2911208 2208 1915 39 0
255 3468724 923 1078 73 0
256 2848069 4673 3763 37 0
257 1311904 3415 2824 49 0
258 1471442 2868 2587 21 0
259 258468 925 1718 69 0
260 171762 1342 1947 23 0
261 1269895 4552 3742 46 0
262 256025 1508 1461 28 0
263 1651228 1661 2168 45 0
264 1988344 3578 2672 60 0
265 3123122 3087 2701 70 0
266 1697278 27 631 53 1
267 3325196 2902 2090 58 0
268 1012814 2561 2440 21 0
269 503029 134 654 53 1
270 1328427 827 1498 78 0
271 2879307 2735 2663 42 0
272 806901 1330 1533 77 0
273 149955 140 881 27 1
274 863799 3075 2712 40 0
275 1939764 1160 1345 61 0
276 913543 2168 2490 34 0
277 2322565 4005 3192 33 0
278 1409773 4070 2891 66 0
279 1927779 1432 1241 25 0
280 338541 2185 2449 63 0
281 2732874 2346 2442 46 0
282 2718477 2342 2154 63 0
283 2407836 1089 1882 27 0
284 158417 2659 2005 57 0
285 1119112 698 1809 51 1
286 183892 3976 2502 33 0
287 2378119 567 1437 74 1
288 106087 2620 2374 41 0
289 3030238 1441 2037 55 0
290 145154 4076 3471 74 0
291 2038960 2013 1903 44 0
292 2422556 4034 3046 21 0
293 1343022 2077 1962 56 0
294 1036103 3084 2216 71 0
295 2367511 3912 2508 30 0
296 1587473 39 1203 64 1
297 998958 1002 1033 40 0
298 888991 2277 1645 32 0
299 166015 4004 2624 30 0
Matriz_Distancias
-1.000000 27.140147 31.156895 29.453282 21.165256 5.763624 27.129728 22.195011 24.780927 34.884038 29.754516 38.398494 38.302073 32.462125 12.107834 35.346902 30.267228 20.155944 13.882691 16.130569 14.662403 4.755380 24.423600 27.497171 23.574893 8.989259 37.360184 29.914657 30.963903 16.490957 24.266561 12.997970 26.525578 22.184772 14.277146 19.478807 20.584989 24.549312 20.465306 40.354870 14.162881 6.646420 6.149882 9.604332 5.419404 34.682779 17.411128 9.759578 24.322479 42.577729 21.860317 14.679744 8.943010 21.646111 31.949136 25.855728 18.927719 20.421905 29.985193 28.042565 24.535525 35.588184 18.992820 43.884449 8.496967 25.932436 10.875679 16.174681 8.400661 33.092803 26.489921 26.027546 7.105464 29.287334 23.727688 20.224986 35.936334 7.781868 14.520880 20.475552 28.794572 9.439705 11.824994 5.657537 32.469745 11.709352 31.959646 21.932644 16.664454 17.367536 19.302137 4.815865 12.395186 27.665918 21.929990 20.077145 23.779413 13.709266 18.193461 11.202409 20.489847 23.383616 19.142106 35.583096 30.745267 24.101359 10.631681 19.161879 20.662480 26.683900 41.187708 10.026535 30.401942 12.627978 13.687735 8.199726 17.707374 32.470917 13.747590 6.746362 1.977378 30.056051 14.615524 30.200209 2.768357 14.603807 35.160174 9.664080 17.913352 13.117100 20.193441 23.554764 13.270672 9.357975 20.571076 15.483543 23.349857 17.434072 31.806086 23.444464 39.946443 20.283680 21.613651 29.365364 8.083011 13.429918 11.071891 29.967203 12.519239 16.289583 27.163781 28.722952 8.794670 19.866151 31.001632 37.389038 20.042196 27.083201 10.670247 30.322917 33.855701 4.904950 7.445190 16.426081 11.279317 12.409891 8.181411 31.970128 34.091787 4.931845 34.056086 26.864018 13.479920 15.100249 24.475550 5.632754 11.024218 41.141690 18.154248 12.863797 32.517939 34.758768 25.623170 27.227772 6.593717 8.071806 6.423637 16.218414 10.223811 17.694156 14.384017 33.770930 6.701220 11.915594 29.664356 8.270904 7.859110 26.570203 24.785218 2.827459 20.910767 15.014680 34.616585 32.138603 33.054839 4.157572 12.611559 37.751218 28.101496 31.930084 19.360322 17.470451 6.654329 30.946538 39.093108 19.878218 27.728109 12.097502 21.165064 25.796579 33.434468 22.252489 16.822058 5.229464 34.227632 17.592760 29.787261 13.518215 16.213436 24.811250 25.883504 7.938622 12.099271 21.151622 39.674514 34.199704 15.506199 10.915320 21.046558 31.045510 26.814889 24.192576 20.109181 31.111544 9.187899 32.101393 42.872366 27.408620 21.286135 14.344023 9.117006 8.924417 8.225496 30.873649 34.324764 22.502736 25.659038 28.225911 26.654248 12.671082 27.592522 8.132832 27.413627 31.591768 20.117121 18.560020 35.701729 8.530147 33.963783 6.950914 16.096158 12.243851 6.858828 14.387943 29.354698 18.695555 23.872025 8.547405 28.207929 43.252209 31.682071 24.901349 19.337404 27.044944 22.732518 17.726240 41.783747 13.469252 25.805899 26.210424 6.997390 39.888591 29.327786 16.316856 23.888634 36.859261 28.275892 27.060166 30.999735 23.361948
27.140147 -1.000000 26.034487 4.852110 46.620681 32.888946 41.358609 4.993782 33.959658 57.180487 41.414507 36.601269 45.540883 24.176710 32.142279 56.976269 55.086113 45.740073 13.335247 41.327995 15.346165 30.929425 23.861990 32.062483 11.984522 21.408277 46.975479 36.136807 24.496456 41.192283 45.680389 32.482991 42.780343 42.618345 33.222056 24.716112 36.319066 49.432631 47.436633 46.403755 19.230023 26.041079 26.990394 36.741199 29.024641 38.691246 40.457043 33.933989 48.544868 45.725743 46.916158 16.135868 32.227849 46.338978 4.809028 1.622205 44.617070 36.151655 41.657829 10.624469 47.400062 51.713148 40.318843 45.859025 21.595201 44.884450 31.357116 42.778429 25.854410 44.147193 34.465847 47.373869 20.494828 46.262886 5.382964 16.375122 55.760076 20.947049 37.887637 39.251616 28.082372 35.522169 26.432724 28.769499 28.977594 18.624162 41.193583 17.606133 34.946508 12.115365 28.796104 22.341835 32.061323 25.309226 23.525296 46.879695 20.326469 34.978775 29.856580 28.046554 8.873589 10.713558 36.120371 55.989247 32.643628 48.609352 33.878580 42.115527 6.535652 41.398601 45.672519 17.763547 49.681044 15.097364 17.535729 29.295105 12.209643 56.131988 18.406643 27.170798 28.907196 23.995395 38.048382 36.814267 26.156284 23.443560 37.739990 30.110098 32.808181 39.670743 46.396978 41.094693 37.188933 35.441730 47.067867 22.098724 48.582896 22.387130 52.476574 23.543935 43.118099 22.764415 7.702707 7.474774 21.427715 39.588821 37.921753 26.696059 15.327658 40.568894 27.324139 44.926490 34.604005 36.295727 38.345881 44.540313 21.042596 4.702480 21.754179 3.183035 44.299430 22.426301 19.774551 18.645984 25.745965 37.632193 22.498667 34.923451 36.069493 22.874043 48.068536 21.838610 33.306120 35.288001 2.811168 23.062315 29.173659 41.976413 26.889378 32.227241 55.445235 42.789567 19.744702 1.594134 22.346576 29.496553 32.455207 31.145789 31.336908 44.195048 15.859007 27.114173 21.750276 38.965970 54.483976 33.410441 34.134671 50.440635 17.195032 26.058378 44.773343 17.809511 48.698723 23.097259 45.189742 23.206714 36.137445 44.031486 45.964057 43.142003 42.110307 40.162000 32.306820 24.755598 36.613663 10.139616 47.117067 37.791123 26.527916 38.667496 36.692115 24.348856 36.839598 25.178296 57.212724 17.780342 26.879613 17.725152 16.640433 10.561093 39.535365 26.345592 17.143146 32.907414 40.905322 55.911556 42.586854 31.412204 6.474735 53.034093 41.818325 34.777972 23.002903 22.533086 34.597717 53.612460 44.282095 42.319881 7.336089 41.399602 26.362669 35.820412 35.364133 51.426133 41.706058 34.591235 44.902464 1.096347 18.945540 34.121984 48.635922 28.299390 36.586190 54.671136 42.108254 35.538609 48.479345 22.417336 56.835562 26.775536 15.254853 37.269902 33.648415 13.249258 20.390708 29.652153 23.176463 30.009876 49.512244 41.908427 27.253591 14.018130 11.674208 16.013564 31.472170 30.257175 39.806366 16.048059 2.211421 41.431437 32.346134 44.492531 49.813857 39.070283 3.409532 38.624865 10.042108 52.747014 51.961579 44.384202
31.156895 26.034487 -1.000000 22.685524 39.715405 35.276218 23.440709 24.303729 15.331468 43.215528 21.277561 10.572831 21.385523 3.413335 25.285415 42.229923 45.200817 39.307679 24.237902 46.830553 31.649384 35.815992 6.825753 10.501855 14.497994 33.188931 23.932277 13.756483 1.727513 47.381017 33.355585 24.825231 26.164184 30.269193 44.482253 12.296187 22.318223 40.816614 44.535049 21.577472 17.389016 25.063991 35.743744 37.968378 36.225293 14.065888 31.998499 30.077913 39.077989 20.001661 39.215273 32.604884 39.988289 38.188341 27.938430 24.725123 38.690308 22.249741 21.446113 15.798426 36.335368 32.504487 50.069700 19.920605 32.939875 30.151295 41.274119 45.492797 36.606092 22.700638 14.418868 34.457928 29.540495 29.158198 21.306888 12.873163 39.230821 31.376894 30.967170 26.633415 4.658401 33.461937 39.345981 27.741502 2.988821 32.611280 19.247698 10.762657 24.312876 30.474676 15.104329 28.166999 24.916254 3.717899 9.371205 43.305405 7.912534 27.331524 17.135796 39.912773 19.673519 15.800789 23.447553 40.034611 8.533853 39.571442 29.019304 32.886419 24.019467 23.901453 20.325961 29.126265 33.888416 28.333257 33.242077 38.448958 18.705554 44.206510 34.198724 36.286910 31.557427 2.039094 45.769722 14.453177 32.586037 16.766863 12.601003 25.398228 20.480218 42.884106 41.130707 26.390769 31.283081 40.045190 42.428644 15.692218 40.783901 13.768466 37.510015 7.794412 17.566459 10.933296 20.071451 19.766058 23.390223 43.653042 36.753625 1.982591 22.673775 33.677742 5.664919 27.519822 32.514651 22.980799 15.951141 20.496161 11.157511 21.470431 34.947055 27.241457 22.371363 27.455493 26.460259 15.262784 20.756081 43.310454 23.010131 10.668429 10.963113 30.677904 27.914240 4.928905 43.923133 45.785187 26.152488 25.703918 40.402280 16.002919 14.805761 24.657180 42.615440 19.599861 6.989344 24.540220 31.942195 38.442250 37.405932 20.292725 26.169967 47.031051 31.990625 2.678283 24.989669 40.574698 44.709827 39.387136 33.023280 39.986876 9.355628 28.399797 35.836832 17.076643 28.456196 4.315083 24.281397 29.984953 30.289215 19.618001 29.795751 22.093661 50.512923 48.626980 37.740653 1.411221 10.649267 18.732872 32.133415 34.129870 11.506619 20.708007 12.112717 9.264271 26.776045 33.720659 44.143290 14.469514 2.361662 18.778154 16.464079 15.558994 21.873470 24.073216 31.142839 17.489862 15.028725 41.454753 43.357668 41.324413 26.718024 39.481860 24.416865 16.908356 11.147554 4.141807 31.930127 39.365250 18.315272 24.643089 28.684355 42.552011 37.455026 38.656914 36.626100 36.564638 18.357689 18.249239 30.463062 26.250254 7.232075 27.217529 35.020194 37.916246 16.412470 42.194855 31.715370 23.235955 27.286579 22.655360 43.679023 36.187997 17.575321 32.799069 37.154950 27.746451 5.777245 16.458059 7.302978 39.009322 35.966152 15.935306 1.237481 12.181333 17.551027 10.024792 14.345476 17.966349 13.865017 20.125356 27.292975 24.382676 38.124534 19.294253 35.267794 47.471185 26.144375 13.051618 16.491712 44.966393 37.435377 32.041272
29.453282 4.852110 22.685524 -1.000000 47.759982 35.204409 40.268315 7.906160 32.443268 57.220609 39.870313 33.135450 43.089275 20.439984 32.718504 56.858487 55.865986 46.941012 15.647982 44.430999 19.259672 33.601664 21.627256 29.891381 9.938282 24.839210 44.857374 33.960990 21.048564 44.399388 45.799565 32.930188 41.990730 42.643389 37.016037 23.523298 35.790965 50.331246 49.297279 43.736264 19.356359 27.296595 30.166538 39.004978 32.020043 36.013175 41.128981 35.167611 49.267820 42.644320 47.920104 20.135397 35.442840 47.246857 5.275392 4.770599 45.877678 35.634220 40.104100 6.887541 47.800001 50.580223 44.040244 42.605076 24.954830 44.522001 34.894126 45.468617 29.328530 42.376989 32.701764 47.424614 23.313915 45.466565 5.736273 15.079917 55.261558 24.084688 38.741545 39.107942 25.328012 37.156580 30.287485 30.227512 25.672205 22.302800 39.247156 15.778778 34.978556 16.210728 27.836996 24.652969 32.578522 22.536058 21.786974 48.611531 18.069410 35.566386 29.169380 31.788632 9.285811 8.924522 35.831407 55.612346 29.973569 49.412241 34.924643 42.703258 9.231623 40.393399 42.790692 20.828204 49.223926 18.307019 21.475356 32.637254 12.637260 56.548755 22.410038 30.419009 31.070119 20.670159 41.421359 34.663040 28.864563 23.230104 34.882950 30.957942 32.403044 42.363062 47.821605 40.623299 38.198582 38.237894 48.619056 21.725312 49.609678 21.583401 52.238743 21.492664 40.126671 21.349422 8.041558 3.012766 22.811494 42.418744 39.809487 23.613979 17.040841 41.530040 24.801957 44.036760 36.192356 35.895066 36.229181 42.111345 19.658196 2.454903 25.463973 4.633419 42.419679 24.579433 22.011520 18.234035 26.166876 40.671560 23.697649 32.279841 33.203146 25.630318 46.664436 18.979943 37.005863 39.016972 7.041507 24.777035 32.850891 38.683134 26.041070 32.675132 55.677656 40.572335 17.040886 3.435234 25.417934 32.811354 35.202530 30.905969 32.179965 46.937527 19.774182 23.425748 23.452588 41.368818 55.273495 36.368482 35.878502 51.024603 14.609339 27.973474 45.495697 17.880918 47.285828 19.321925 43.562583 25.783674 37.111511 41.483636 45.348236 41.441294 45.669232 43.693254 35.131718 21.332959 33.049665 10.280715 46.762777 39.231013 25.085111 37.480472 33.996534 22.580285 37.069724 28.223689 57.427999 17.127092 23.845295 18.254821 16.526670 8.153885 38.437295 27.369757 20.718579 31.933317 37.707885 55.834439 44.950868 34.950133 10.343185 53.083946 40.844828 33.446012 21.630606 18.892332 36.080814 53.537356 40.995480 41.306108 11.683088 43.795957 29.916381 38.329228 37.582813 51.189083 39.429823 33.538345 44.597285 4.367850 15.964732 34.802648 48.582639 31.681126 34.883646 54.957844 42.481381 35.290205 46.844224 23.547264 57.027957 30.057775 15.443876 38.543242 36.192179 16.540058 16.916337 28.859907 21.018308 33.352670 49.491984 38.314466 23.922405 11.386076 11.507337 12.795312 30.090416 29.682103 36.194056 17.003733 7.012009 40.515996 35.231694 41.668429 49.605994 42.569572 7.525621 35.600594 6.195074 53.865798 51.800972 44.463857
21.165256 46.620681 39.715405 47.759982 -1.000000 16.781681 21.153443 41.658827 25.816505 15.525542 25.114597 41.903100 34.329066 42.441746 15.490074 16.647980 9.151573 1.048144 33.511478 20.818643 35.798333 20.100937 33.571529 30.871341 39.383878 30.015815 31.456467 30.496543 40.447394 22.023853 9.958188 15.582771 18.430564 11.336106 29.032371 28.245617 18.059901 3.649789 7.562184 36.787587 28.697546 20.585407 25.452959 14.025041 23.210867 34.951602 7.716927 12.686887 4.538094 40.861177 1.372016 35.844087 23.456293 2.327018 51.315934 45.134531 2.281715 18.065716 25.206723 44.197501 7.326389 23.345269 28.380074 42.782152 29.540992 14.478113 26.622368 16.209352 28.001081 27.440084 27.491868 10.693988 28.140203 18.618473 42.194151 34.412699 19.214420 28.945503 9.249597 13.965364 35.503678 11.728508 30.852942 17.908135 39.393585 32.861176 28.675550 35.107608 15.402634 38.337144 24.652347 25.260343 15.741085 36.102987 31.346007 6.094237 35.194636 12.835170 22.617727 29.387157 38.498369 39.782039 16.566558 18.249958 34.516120 3.860503 12.835406 7.044877 40.136920 20.415572 38.739697 30.989060 16.094710 33.417429 34.838877 25.574016 35.122884 12.017515 34.840286 25.830504 19.190877 39.684995 23.935438 30.278914 23.465726 25.658492 36.426506 16.850752 19.243574 16.564419 2.875756 15.928450 9.581488 18.752282 4.248664 27.270653 2.225435 28.378728 15.085082 32.798645 39.005505 30.393017 39.759610 46.770645 25.193373 17.958387 10.856405 37.854886 31.302953 6.368614 34.139353 19.356670 12.451507 17.207910 29.997699 33.819770 31.376790 45.306372 31.455979 49.732157 28.495776 24.869295 27.433860 30.356183 21.921496 20.405205 24.157361 34.310463 36.282859 26.090854 24.793078 37.420932 27.960700 28.164743 44.234009 23.695628 28.490398 41.744750 25.322781 15.811544 12.794627 31.385683 37.358998 46.318584 27.712972 25.279290 19.726314 19.535566 15.648371 16.846071 35.537510 42.259032 24.967485 14.076503 8.558743 20.876700 13.306167 6.705264 37.939523 21.092191 4.534943 30.140961 25.055535 42.684301 26.278638 25.231243 10.681962 34.847043 16.885344 26.651436 26.503976 25.888303 20.349767 40.267212 42.878755 37.481546 14.538507 9.113753 28.364983 22.279720 34.863163 31.067228 12.945791 25.743582 14.244244 31.671969 37.517385 29.533557 31.567038 41.090568 21.417297 20.396105 33.242267 22.567503 40.416240 15.598217 12.783347 26.617980 41.183544 12.755228 20.108610 24.277183 30.071427 41.789805 12.244953 14.183881 42.509427 20.435090 41.803940 13.309009 28.370528 16.293936 14.563722 14.613048 31.743969 22.384017 13.948126 47.642535 38.863666 13.327720 11.932108 26.278931 26.688080 11.827802 8.662806 16.644211 27.160379 24.270520 14.120791 26.252882 32.407602 9.376025 17.689092 35.024726 40.982864 23.281658 33.472796 25.309032 11.857146 44.961717 39.565264 39.643172 36.343497 40.788740 25.742591 21.792682 44.384463 30.794628 45.707414 19.639187 20.773466 37.743398 13.744342 25.420162 43.693416 38.137113 44.667180 6.126736 14.128484 10.453502
5.763624 32.888946 35.276218 35.204409 16.781681 -1.000000 27.262121 27.952766 26.672155 31.532498 30.427428 41.519434 39.528314 36.929969 12.601527 32.249850 25.916932 15.736076 19.646267 11.588356 19.848899 3.354190 28.452912 30.190303 29.010921 13.583399 38.042415 31.995210 35.287637 12.242269 21.884687 13.492476 26.028699 20.459848 13.776619 23.133177 21.021109 20.361581 14.947372 41.750503 19.042448 10.242832 8.673122 3.857671 6.452924 36.884255 14.907980 8.238325 20.517097 44.509849 17.699083 19.711038 7.677963 17.722272 37.697283 31.615279 14.500177 20.885767 30.634144 33.581712 21.430532 34.467481 16.348423 46.003101 13.142865 24.470580 10.708033 10.678929 11.219486 33.668454 28.489872 23.537987 12.626347 28.291559 29.474466 25.280261 33.510530 12.880117 12.293451 19.709487 32.397276 5.874022 14.154187 7.600484 36.245439 16.610351 33.115293 26.820174 16.788764 22.769100 21.953920 10.579486 12.990134 31.648095 25.909145 14.720747 28.329162 13.010994 20.440159 12.828909 26.187941 28.908654 19.339698 32.953595 33.688883 20.148397 9.561103 16.489309 26.422073 26.701313 42.896650 15.542376 28.472746 18.208866 18.550639 9.029972 23.305235 28.609151 18.404176 9.051177 4.221769 34.388884 11.452521 32.162086 7.162319 18.511928 37.632570 10.912616 19.141468 7.759628 15.320988 22.897312 10.904333 4.986590 15.459857 19.690888 19.007109 21.549427 29.248552 27.481892 42.006654 24.353835 27.330786 35.055776 13.255570 8.389708 5.996675 33.895221 18.225038 13.130450 30.767918 28.044617 5.842955 20.156316 32.716593 38.690740 24.416450 32.825539 14.817651 36.070887 34.544622 10.628068 13.205409 21.273440 14.583411 8.300373 12.985701 34.598586 36.761073 10.285828 33.697786 31.316444 12.753689 13.744851 30.209013 10.874352 12.091833 43.621306 21.234768 13.463541 28.982435 36.014475 30.303537 32.990404 11.506508 8.755640 3.546704 17.811738 10.812653 12.229656 19.507801 37.940269 12.109928 6.177955 25.330580 5.505540 4.580008 22.837664 29.747348 7.577263 17.537222 20.088002 34.200961 36.720584 33.325989 9.744578 10.704967 39.239131 26.876810 32.549724 15.945042 14.311911 4.207089 35.233350 42.298622 25.527091 25.941934 8.382931 24.504143 26.502434 35.886644 26.092620 16.091890 9.157361 30.608061 22.529413 33.672124 18.735716 21.388821 30.335570 26.333222 11.206266 17.304901 22.829213 42.150876 31.113180 9.746935 10.721447 26.744424 27.978551 26.722402 25.772281 24.130315 35.699763 6.597510 29.186713 45.153068 27.288816 26.893115 8.595114 11.606792 3.444097 2.557865 28.413505 35.771755 23.871933 24.103334 33.976612 31.464282 12.158764 25.127038 9.610530 29.003324 28.023417 17.862897 18.862177 35.609362 13.294619 30.401577 9.471332 21.470003 9.166676 2.067738 20.011538 34.105025 21.051923 27.989827 8.910692 25.589649 46.052159 35.660012 30.174932 24.898778 32.171941 25.016711 19.800175 44.767089 18.966210 31.519608 26.105688 4.728551 41.639180 26.985506 13.290218 29.619247 39.389235 33.848310 22.325730 28.366003 21.243560
