n_nodos R alpha CityArea
300 250 0 2323
ID_Nodo Costo_C Demanda_D Potencia_f Rango_s Es_Remoto_T
119 1039344 4110 3065 32 0
120 265255 713 1507 61 1
121 1942868 855 1001 76 0
122 768634 4298 3207 75 0
123 913269 2624 2271 48 0
124 3272974 2970 2536 35 0
125 940777 809 1556 50 0
126 2019981 3445 2718 47 0
127 568316 827 1723 20 0
128 2280754 652 1025 75 1
129 1646044 3359 3163 41 0
130 960738 3576 3066 21 0
131 3266737 3202 2842 33 0
132 2883392 4895 3430 53 0
133 1458759 4291 2770 42 0
134 467454 1951 2086 47 0
135 3078229 3148 3047 44 0
136 1719329 1830 2328 75 0
137 3241071 3204 3008 23 0
138 1792037 4690 3725 30 0
139 2403275 394 1190 68 1
140 360304 3612 2406 25 0
141 1205516 1483 1814 42 0
142 2725428 3373 2328 44 0
143 1504063 4595 3162 72 0
144 2087638 2670 2168 71 0
145 1331578 3403 2229 35 0
146 344903 4380 3543 77 0
147 2683446 1349 1834 26 0
148 996080 827 1544 53 0
149 2375834 685 1125 40 1
150 2133776 3949 2893 78 0
151 3380412 3208 3076 67 0
152 810810 1966 2012 31 0
153 2750307 3278 2416 67 0
154 3217257 2584 1855 72 0
155 409178 4183 2733 54 0
156 1013123 1362 1880 74 0
157 2381951 778 916 31 0
158 2164898 822 1889 30 0
159 2092638 931 1554 67 0
160 1970476 3931 2881 56 0
161 1148093 3059 2954 32 0
162 792480 2744 2861 70 0
163 3014381 4051 2948 52 0
164 898293 3264 2933 74 0
165 2250540 781 1132 58 0
166 2231697 1175 1209 68 0
167 518401 707 1079 47 1
168 355848 449 1187 68 1
169 2874506 267 725 26 1
170 1677945 3502 2651 78 0
171 621622 1090 1276 76 0
172 354935 2356 1925 39 0
173 1670267 1937 1596 60 0
174 1390650 231 988 57 1
175 500619 1162 1112 33 0
176 2130305 732 1745 40 0
177 1962265 772 1760 64 0
178 2646404 3907 3269 21 0
179 2232164 1198 1989 65 0
180 2295289 4224 3259 23 0
181 803661 1825 1419 79 0
182 1207005 2246 2072 66 0
183 3097740 3737 2718 42 0
184 755776 2343 2164 25 0
185 2918253 4997 3104 64 0
186 1860995 998 1973 69 0
187 2506760 178 1368 56 1
188 2105946 2302 2346 55 0
189 2899181 4697 3379 23 0
190 482522 186 957 35 1
191 2374228 1507 1443 45 0
192 2164996 739 1633 78 0
193 850944 1148 1514 25 0
194 258257 3939 2706 49 0
195 1321027 2284 2510 20 0
196 1071012 3250 2656 41 0
197 2692208 2843 2717 38 0
198 1046676 4655 3552 38 0
199 1438658 2956 2641 21 0
200 2141860 14 627 47 1
201 3006899 3066 2505 40 0
202 2752104 4564 3454 61 0
203 778694 1293 1818 78 0
204 2811959 3828 2904 33 0
205 3442858 4834 3227 41 0
206 209631 2355 1745 57 0
207 2001081 284 1179 21 1
208 507413 1171 1248 64 0
209 1463923 2503 1871 63 0
210 2826094 124 1256 72 1
211 2205314 1223 1768 20 0
212 128307 3351 2789 29 0
213 2066640 274 1006 63 1
214 1560399 3074 2679 69 0
215 1114933 3413 3179 62 0
216 1395083 1109 1310 62 0
217 2042725 2213 2230 24 0
218 2816676 2223 1622 21 0
219 1292615 2211 2318 51 0
220 1633306 4653 2909 49 0
221 1432668 3514 2924 78 0
222 664028 3125 2165 75 0
223 1034914 1800 1945 35 0
224 1807249 3829 3076 58 0
225 662539 1866 1992 68 0
226 3424904 133 1119 27 1
227 2049395 4671 2988 76 0
228 1056406 4544 3273 78 0
229 2913043 4897 3370 63 0
230 2749188 2288 2454 26 0
231 3157430 909 1351 60 0
232 143488 1542 1875 31 0
233 761272 3760 2554 57 0
234 3380206 1374 1477 52 0
235 2064316 732 1822 35 0
236 1108909 4315 3157 43 0
237 699034 1262 1993 78 0
238 2405570 4474 3488 63 0
239 112569 271 1390 51 1
240 973870 4229 2668 65 0
241 2329334 4510 3516 23 0
242 2393298 2313 2116 71 0
243 2490098 2028 1746 21 0
244 2333300 4533 3464 26 0
245 2966947 100 950 55 1
246 3234924 2823 2768 62 0
247 3457143 102 569 75 1
248 2304414 3859 3232 65 0
249 170901 4492 2974 55 0
250 514708 4799 3249 24 0
251 2797916 4265 3488 60 0
252 975126 691 1277 52 1
253 2026705 4660 3282 38 0
254 3454645 2393 1982 51 0
255 1569961 2166 1839 52 0
256 1090130 4050 3443 75 0
257 1191174 4503 3045 57 0
258 2667973 3580 2466 73 0
259 439918 4576 3700 44 0
260 1959265 3212 2729 29 0
261 1768133 731 1238 62 0
262 1166809 2155 1913 63 0
263 2427139 619 1207 54 1
264 2761908 820 1831 22 0
265 1308855 2399 2167 76 0
266 1397141 4775 3376 33 0
267 2731662 1648 2128 77 0
268 562074 1629 1735 78 0
269 2913806 1270 1137 61 0
270 639253 4012 3252 79 0
271 768330 1773 1399 24 0
272 793132 265 1547 69 1
273 1485674 4473 3205 55 0
274 577475 4692 3239 62 0
275 3018595 908 1169 33 0
276 625252 3840 3279 24 0
277 3149187 689 1463 54 1
278 1391278 1644 1861 74 0
279 3019765 4565 3720 73 0
280 1467448 4962 3586 79 0
281 2210968 583 1595 38 1
282 2658805 2336 2217 40 0
283 2727058 1470 1470 23 0
284 1805371 4796 3485 76 0
285 3331884 1904 2245 70 0
286 822110 1836 2230 46 0
287 2834554 2689 2745 71 0
288 602686 4950 3323 78 0
289 620315 439 1382 21 1
290 1596651 3084 2896 66 0
291 836717 4670 3128 49 0
292 489020 3681 3188 40 0
293 3094068 3196 2100 42 0
294 1013366 3458 2668 70 0
295 957942 3469 3135 48 0
296 2394045 2318 2570 50 0
297 2322081 4848 3754 35 0
298 1371156 4390 2989 63 0
299 2407607 4872 2944 65 0
Matriz_Distancias
-1.000000 27.088211 46.908138 38.498694 35.337783 38.714492 47.617761 19.164461 13.392837 39.607181 41.221798 29.784637 36.112685 14.074360 44.106952 20.110733 14.054037 27.649877 39.549251 42.561770 24.301649 25.910867 11.125000 42.153200 16.572241 37.695877 45.936985 27.656938 39.755070 41.952713 19.862355 16.318625 41.905627 28.301765 5.652875 20.980418 31.724100 34.064731 31.479568 36.592411 22.801789 39.298647 26.270969 46.994147 49.264046 32.868247 41.484891 21.499280 44.153095 27.876702 11.864982 25.092553 15.312903 28.959135 12.004732 32.255156 4.885683 39.483028 10.443317 30.075977 23.377669 19.782795 23.740690 43.811778 43.138332 38.187005 21.817214 34.667697 30.130114 41.040305 17.081434 33.799873 25.971999 17.431902 42.142902 37.247323 46.872129 33.238266 24.883607 39.212847 15.585738 24.998947 25.850676 41.926679 36.359387 42.296083 44.895240 41.085166 14.726697 26.171788 27.147570 32.331104 6.200031 22.678733 21.049673 16.104976 27.197850 30.373154 23.502182 31.723351 33.158411 25.217030 35.383274 11.687659 24.423038 48.525364 43.729120 31.859606 19.047121 24.365857 26.616896 17.632823 22.415376 16.263341 33.873521 49.030370 12.914659 24.861105 46.783845 43.288420 44.176883 42.875966 18.234042 30.519522 40.648294 23.323378 9.260433 46.177878 29.383560 39.774937 13.563348 54.002200 44.754924 48.235595 35.331911 17.850731 39.615148 38.599099 7.027812 37.987422 48.744242 24.960894 28.468558 24.312061 34.549706 28.005693 42.673956 41.028644 26.697851 50.892120 52.007598 49.931137 45.815909 25.018543 24.858500 12.130764 39.059381 41.971134 12.917911 45.974142 26.422908 33.841460 32.719682 42.642609 31.365610 14.168917 36.244778 53.967157 17.258042 17.623077 28.273730 6.413810 15.650178 39.128919 11.509819 11.994130 27.482993 43.780155 16.872505 35.292407 46.079440 15.904823 16.386610 23.885949 48.148703 24.319572 43.477543 34.642030 25.814155 16.922460 8.870524 39.669038 25.367773 26.959352 43.729922 24.709793 31.140652 34.890908 36.818214 29.760716 28.264708 33.716569 30.370655 28.861721 28.950315 35.399092 36.433488 18.615968 37.554415 9.319660 4.547355 20.506911 30.172020 19.249258 19.323967 44.257964 34.095849 38.933646 31.294635 29.199754 10.373327 27.625596 6.469802 24.060309 38.384446 26.253744 21.825711 12.018253 21.627973 13.478306 8.012238 26.736191 44.816470 15.389522 22.380853 45.212224 28.710697 45.577779 36.963733 19.759747 49.695792 35.520200 26.508984 12.800514 8.894218 51.216201 35.983718 34.124682 25.116943 42.032858 10.689215 22.751516 10.665307 24.535101 26.838788 21.206515 22.172633 28.661818 26.089918 26.174940 34.436121 40.730547 27.279843 26.402049 40.960294 14.710748 29.301032 47.015389 19.060327 42.326270 23.615347 42.214520 37.518203 31.615791 17.325313 50.901359 48.725250 7.086464 42.969178 16.453445 18.251741 12.554545 21.921711 25.608757 17.494254 44.056077 21.771603 22.948421 20.524750 36.187262 4.859938 11.545323 21.748702 27.874094 21.297128 32.670755 39.253058 29.372149 28.451554 46.338095
27.088211 -1.000000 25.332488 29.302936 38.706792 27.519552 38.308421 18.374416 13.826402 40.149842 16.625574 14.747142 31.149218 29.654801 37.058438 24.962919 35.507030 42.724021 27.224681 29.093786 44.381660 7.339480 26.252348 25.254127 33.987504 29.723402 27.714374 8.290372 12.896495 22.987706 22.346815 25.909438 17.494966 27.232020 22.653413 17.263333 32.798214 12.176358 9.761937 39.495119 13.461401 28.392384 7.769373 36.151862 38.355230 27.941870 37.440835 17.570679 43.080107 1.735369 28.603433 6.327650 23.810997 19.817765 22.907535 5.194653 23.445889 33.011633 16.671138 21.875434 30.948063 38.062210 19.551953 19.326516 23.021028 11.109798 16.016345 30.924490 40.412178 19.690168 29.021810 10.446903 32.496834 19.814874 42.225713 35.205909 39.187600 30.802768 11.266246 35.499276 26.012319 2.878586 3.132718 37.342194 31.775112 27.277820 18.483488 24.516517 28.572204 37.453626 31.146313 40.455962 22.764973 30.697054 6.046823 27.419779 41.798135 5.121797 10.154012 4.999219 12.390255 33.315441 10.932604 26.539061 7.135504 36.740535 39.887890 12.772582 15.991906 37.183264 42.370689 19.567943 5.852125 10.992428 21.934855 41.585941 18.021094 33.022237 32.173971 22.764783 40.459360 24.171897 9.083797 39.252447 26.365033 37.836894 17.884934 39.064065 6.730360 16.546799 17.958666 47.833409 22.204131 23.121976 10.000505 13.905286 31.414906 31.543399 20.088693 32.236142 25.253240 40.003419 5.902136 20.439545 7.553970 5.324475 31.513191 39.018268 19.001409 25.020470 25.619889 24.148676 19.107857 35.544360 10.165397 35.440816 16.437928 26.006147 21.600694 20.164882 40.768722 18.220469 5.662744 38.579084 19.698074 13.022758 9.834570 47.943260 10.081468 30.338152 11.668948 21.548636 11.479024 27.022222 32.474200 15.687494 31.088688 26.916674 13.002811 32.076858 31.956228 11.226673 26.499356 32.105743 23.567455 43.533109 42.556699 38.711506 25.384299 36.669354 22.036013 22.408312 42.361279 39.066931 41.678230 5.379879 15.582825 39.669901 10.317741 18.430668 29.921450 39.909304 31.411044 24.830859 2.556355 32.103313 9.468792 10.608009 34.810231 22.309278 23.912106 11.214842 29.861385 34.034751 17.140064 18.077005 16.738982 28.724946 23.527615 38.583163 17.559059 8.001053 21.622469 4.741858 34.512439 12.765027 19.966108 18.013671 43.092831 17.167477 22.385059 41.777021 20.465222 30.487749 18.450339 31.648425 42.337834 23.060196 26.010694 39.296336 41.754041 8.585793 44.448143 30.600824 20.560339 42.403379 11.206295 21.889182 8.909424 42.627958 16.820336 43.095823 27.641040 18.454762 32.443346 9.347045 14.961219 31.661209 11.608817 29.372762 20.691388 15.929713 39.786756 3.266201 34.971370 19.974756 26.786207 37.447398 8.496311 18.063776 27.389735 40.654949 15.923512 9.965544 11.497824 24.746129 25.416650 27.131003 35.039070 12.805498 9.017676 16.635962 16.302352 16.256610 10.457689 32.897456 35.788013 6.416222 11.777535 9.122058 24.219766 17.320588 5.828006 7.550717 40.324070 19.974118 22.696406 37.549284 38.545383 30.161169
46.908138 25.332488 -1.000000 19.460043 36.169266 16.745014 22.839976 43.601210 36.138243 34.234556 9.863126 17.321357 24.726573 41.808702 24.702429 32.903612 48.984504 48.817659 15.244712 13.886947 54.234606 32.328943 40.356044 8.658501 45.190690 20.998219 6.472476 19.926722 17.517446 6.092723 30.981770 36.602070 9.013908 27.957062 41.332187 42.587579 31.370915 13.657543 16.423183 36.151008 38.770901 17.194745 21.346714 19.897421 21.067315 24.137741 28.151441 42.902567 34.350018 26.183129 42.124434 31.547950 35.571292 20.571805 37.211058 22.087702 44.965035 23.626783 38.085567 20.924391 36.437491 48.306812 25.671047 8.052724 4.202914 21.238983 25.787351 25.973528 43.300809 5.981948 39.088059 14.952852 36.144949 31.322533 34.977005 29.220233 25.144174 27.297819 22.032602 27.604416 37.211210 25.275907 24.087653 27.528369 25.313065 11.451930 14.046074 9.342669 40.245260 42.434704 33.491125 41.453723 44.792923 36.709764 29.555555 38.159124 47.804787 27.289466 35.449396 21.107460 14.142024 37.789412 14.483887 40.260260 23.367727 19.114714 29.651593 15.128549 41.192827 43.524740 49.145941 44.636874 30.898092 33.973230 16.554130 26.852214 34.214491 37.717355 13.284490 3.792551 30.103095 5.945770 30.476703 41.292704 12.523102 45.247374 39.235453 25.697957 19.351818 8.847029 42.149869 32.462385 3.403886 8.976414 15.748426 38.846793 21.133783 22.499783 40.972652 24.176389 4.540285 47.005259 20.398726 25.704548 22.940019 21.039123 17.542745 31.069343 22.428975 12.281705 15.046508 11.644669 15.659376 40.808906 22.150108 50.300822 8.902968 10.036320 45.820797 11.419100 46.925812 13.915479 22.999180 28.709747 17.786836 35.414413 17.293477 32.686090 31.198096 40.121970 18.654355 43.276719 33.053127 15.529470 46.719684 35.261668 33.125711 8.596526 30.096020 26.856926 13.839381 33.755241 37.090000 37.393601 7.338727 52.860185 34.181504 36.824276 28.401710 48.505244 38.796322 9.081978 50.167968 44.036003 32.519688 23.882624 16.044974 37.997010 17.225424 18.813923 31.031995 39.418295 30.879859 24.918798 25.818066 26.781221 22.796740 28.688784 28.331776 38.635425 42.569520 36.444521 29.167919 43.323706 42.376866 13.112447 13.029749 18.120570 21.069152 41.475373 36.636945 32.375270 40.447999 30.046918 27.027414 20.693037 45.298333 41.664016 54.461646 41.229796 45.138896 48.156403 7.260412 41.840096 43.776663 14.464855 47.345074 2.728651 17.038071 50.108738 26.431445 19.625663 52.443892 43.672600 38.192594 25.938367 14.365428 16.200861 22.125128 35.721883 36.569208 53.498399 41.909004 24.273569 35.340751 26.088366 40.288800 32.768106 20.819972 32.276681 14.790210 10.623286 44.797048 23.486140 24.918160 44.564951 26.501670 22.066067 29.468763 8.423967 32.343634 32.424375 9.796421 16.235928 35.870545 13.503885 4.109576 43.486351 22.759204 37.148803 32.460581 40.194523 25.788848 22.177331 34.464260 18.025736 43.686580 31.690490 26.398224 21.872501 42.513875 40.560542 27.508442 20.023502 50.414242 16.434877 10.001074 39.881561 42.056391 10.318031
38.498694 29.302936 19.460043 -1.000000 16.858008 2.770941 9.624505 43.620420 32.737912 14.826896 23.682621 14.557532 5.444420 28.475057 7.764109 19.342999 35.264921 31.170687 4.217684 6.321017 37.831837 36.251028 28.734795 10.803563 30.604663 1.609944 13.824575 21.013742 30.076978 13.877734 18.781690 23.637886 23.423414 11.555207 33.069481 43.519274 12.787723 19.556338 20.562049 16.741612 40.886688 2.278844 21.703833 8.508489 10.812099 6.466825 9.304906 44.023924 15.633270 30.924964 29.660906 34.978573 23.705439 10.656805 26.651260 29.537755 38.606464 4.448184 33.206749 8.888686 20.216111 32.713673 14.970016 24.085626 15.871767 32.581757 17.954409 6.985284 24.912757 17.628432 25.010905 21.727327 18.995211 21.096616 15.821410 9.762574 9.957166 8.635989 19.040014 8.270148 24.409581 27.331497 26.432766 8.887113 5.955439 8.190353 29.982902 10.223308 26.946894 24.946619 16.239628 22.623087 39.024849 20.724166 29.781571 24.769188 30.206783 33.761093 38.058661 27.996916 18.463022 20.746426 23.140017 28.386306 23.044279 10.045034 11.383363 17.172614 41.386622 26.524346 31.754431 43.868655 32.555188 31.963635 7.375110 12.375442 26.219578 20.799839 9.985544 16.561623 11.930787 13.607994 28.417783 22.786961 6.936960 28.548371 33.979200 9.766201 22.966887 20.808251 39.756888 18.561763 20.451852 27.377483 24.766860 38.543463 2.193235 3.104747 34.816329 4.722938 23.864535 29.914542 23.548817 14.272474 31.996683 24.048110 4.385718 11.925722 12.626956 31.030061 33.665172 30.199012 31.796083 23.664770 20.007528 37.335043 19.727564 9.435956 42.895450 28.334741 29.469834 11.611782 30.851484 10.180775 9.712887 32.321314 27.375561 18.660871 28.559649 25.622124 17.651305 37.473309 30.012212 3.966164 33.871960 29.611469 15.798685 11.123704 24.834046 7.637704 9.056486 31.356123 23.906087 20.851638 25.997110 36.314674 15.325516 17.594508 13.404918 33.813034 29.637131 11.305061 33.141781 26.364819 13.885267 24.655473 13.782691 18.752384 27.752905 11.221753 13.749294 20.340296 12.781963 9.812320 31.278637 7.543195 33.007909 25.047627 8.871859 29.180348 33.992619 37.479529 11.429185 27.906971 42.597229 28.840264 13.587067 1.344606 7.368461 23.248698 30.077760 37.233851 32.537708 32.686056 7.603248 17.149079 46.217996 38.524492 38.832898 38.791550 40.168658 30.682837 24.109482 27.970107 45.162370 7.964332 29.391762 20.655542 3.457760 34.617865 12.664581 29.295665 35.313218 30.572413 29.920839 13.654406 23.674044 7.449269 21.024556 16.514403 30.613756 37.439511 30.028058 14.588198 17.972892 23.381012 41.990226 15.048662 18.209634 15.659734 8.897385 24.037369 27.066721 26.110992 6.197417 42.544002 10.107742 8.870982 27.593443 23.201485 16.977515 13.434147 18.187960 20.402083 35.064335 32.052541 23.483593 32.817693 5.743099 35.998229 31.464434 37.224424 17.726438 14.882295 33.500723 5.629983 27.445457 33.818333 21.831493 31.978674 33.638777 37.092279 27.354423 21.758712 34.493925 9.331409 10.330968 21.609362 24.004283 11.346859
35.337783 38.706792 36.169266 16.858008 -1.000000 19.468944 19.798851 47.457483 35.791785 5.045129 38.783507 25.838419 11.460447 21.666982 15.411675 16.476528 26.242270 16.619663 21.000643 23.061166 24.576360 44.205249 24.218848 27.537184 21.305094 15.263105 30.681958 31.255064 43.815679 30.321632 18.267376 19.255300 38.738513 11.482885 31.284649 48.105116 5.947475 32.835414 32.657837 1.272738 46.780784 19.130583 31.211186 21.323209 22.594767 12.560443 10.780923 48.688336 9.618091 40.440503 23.722690 42.827562 20.842547 19.814893 24.228606 40.897144 37.559549 13.353155 34.800526 18.058442 11.960216 21.386013 19.227282 39.772918 32.347381 45.436401 22.980895 10.231916 9.675948 33.456066 18.308813 34.668897 9.366142 21.659644 7.296259 7.366491 17.532554 9.164917 27.492877 9.730278 19.912441 36.028608 35.575424 11.590258 10.906869 25.047236 45.107725 26.830426 20.705598 11.791000 8.667419 6.609970 38.481666 12.659616 36.532223 19.241652 15.855933 43.785724 44.776269 39.377486 31.466421 10.301982 36.496885 23.650927 31.573118 23.257383 11.645035 29.664259 45.706259 14.001584 17.582443 47.018803 39.662456 36.398914 20.897903 18.585641 26.904563 10.628763 26.066023 32.998334 11.786981 30.238103 33.806084 7.630421 23.715714 16.143614 35.023989 16.512060 33.945329 35.893498 42.191408 21.155297 36.761418 43.542483 37.890962 42.947321 15.626804 14.053675 34.784566 12.322404 40.455367 16.531594 34.073373 18.306658 43.773947 34.328522 20.073232 8.290681 19.920835 47.223339 49.733541 46.328747 46.868829 11.685223 28.584071 28.959373 34.741510 26.230395 44.331296 43.937657 15.481398 25.330755 42.179515 11.306780 21.405612 35.749438 40.439080 21.017865 33.433057 17.989383 28.181953 37.203607 34.114886 20.679079 26.327436 31.481972 8.483157 27.976673 28.753625 9.312393 25.123020 35.626762 19.071860 11.519049 42.299774 23.000264 8.977526 1.029919 13.437523 23.664812 27.837873 27.475424 19.422718 12.478063 9.991162 33.338595 25.903289 1.972606 40.947745 21.779852 8.946248 3.908124 7.295749 14.173815 41.158587 9.389166 45.236859 30.294337 8.309495 27.187725 31.630905 43.127496 8.904581 17.963920 46.749997 43.979495 27.365126 18.196732 16.862789 8.738513 30.915917 45.655010 31.272990 40.452905 9.839232 26.259037 50.425871 40.531339 26.589726 41.364038 40.182880 16.496808 40.012548 20.518914 49.879889 24.042802 14.481178 37.085531 19.173643 23.130541 19.534685 41.828274 21.198695 23.484578 29.020697 21.454756 37.170562 21.200327 29.856000 6.956744 31.887332 24.729503 24.765881 20.252322 8.531139 30.038536 47.401410 7.511839 27.378557 10.196894 22.976162 38.955773 12.923593 35.524155 13.004588 44.830666 12.115715 19.787383 33.384897 38.652196 12.833531 8.539500 32.901590 32.570762 39.751376 48.127850 40.102875 28.326783 16.042311 40.208929 36.844256 39.637936 22.678647 22.560636 38.410610 20.500460 16.156728 40.988269 27.662709 44.301053 31.033968 39.090267 34.522185 32.093177 22.366049 22.138689 26.483446 7.442894 9.757073 27.991893
38.714492 27.519552 16.745014 2.770941 19.468944 -1.000000 10.823644 42.585460 32.028332 17.591295 20.995432 12.888017 8.008496 29.519101 9.924296 20.251237 36.471562 33.271793 1.542777 4.314677 39.653115 34.613634 29.417866 8.088419 31.954941 4.255328 11.299228 19.276058 27.543260 11.109263 19.340692 24.512730 20.711975 13.014888 33.179832 42.359812 15.066342 17.220646 18.446741 19.411264 39.539661 0.875113 20.096576 8.998374 11.329630 8.191449 12.005909 42.845180 18.342975 29.093024 30.535049 33.377973 24.336372 10.039251 27.075733 27.398196 38.471361 7.181787 32.740503 8.648084 21.837408 34.314390 14.977856 21.336891 13.107247 30.164485 17.509168 9.384125 27.200190 14.881996 26.169283 19.417125 20.863847 21.295267 18.585201 12.484394 11.739209 10.895084 17.777841 11.040592 25.264112 25.721649 24.759423 11.540933 8.576856 5.664635 27.273438 7.466717 27.959503 26.969793 18.099226 25.048253 38.797932 22.289398 28.477404 25.764237 32.290366 31.799139 36.609153 25.875124 16.209780 22.605459 20.730806 29.115855 21.591389 10.122650 13.984182 15.072493 40.299875 28.426021 33.790609 42.945844 31.127254 31.027658 5.788659 14.106557 26.133628 22.623714 8.461806 13.794859 14.517609 10.862814 27.401342 25.103022 4.246833 30.386740 33.588902 11.741885 21.018897 18.137633 39.014943 20.382061 17.681764 24.606555 22.378249 37.484675 4.778990 5.874833 34.589858 7.479675 21.122233 31.862742 21.676983 14.416125 29.757382 22.212106 4.256761 14.683943 12.217645 28.259646 30.894320 27.428072 29.087881 25.581944 18.669124 38.403827 17.074488 6.761474 42.273704 25.586157 31.511646 9.451195 28.700827 12.823935 8.427106 31.555804 24.968584 20.508657 27.634208 26.889673 15.988456 37.230157 29.185963 1.215548 34.881299 29.195840 17.675048 8.548680 24.216927 10.173177 7.618378 30.464394 24.836879 22.570825 23.228413 38.162306 18.054401 20.166227 14.491250 35.217855 29.849907 8.547010 35.091183 28.448405 16.574769 23.119468 11.939902 21.332880 25.320742 10.084844 15.572507 22.852082 14.874629 10.727024 29.376044 10.089510 30.685645 24.169728 11.608615 29.440357 34.174952 36.223152 13.362447 29.422201 41.522362 26.132034 11.309223 1.518551 7.479025 25.478436 29.828330 35.503284 32.575464 31.137599 10.368944 15.847816 45.090269 37.876321 40.481807 38.042309 39.828224 32.735466 21.346584 29.126334 43.961557 6.627331 31.569347 17.891161 1.795975 36.209061 14.237398 26.957826 37.298942 31.594911 29.973841 14.930599 21.233465 5.742482 19.586099 19.282201 30.272584 39.178724 30.786173 14.324244 19.894094 22.292735 40.710831 17.042074 16.831940 17.310755 6.839078 21.371834 29.170819 24.393398 8.832291 41.784382 11.500096 9.979176 26.526113 20.476192 18.294420 16.176504 15.598492 18.275688 34.017487 29.281726 20.746660 33.375143 7.792698 35.016873 30.370593 36.530544 17.315029 14.106077 32.445980 5.722118 29.158713 32.356238 20.978247 29.650180 33.869876 36.472089 26.034358 19.976732 36.183550 7.700577 7.579913 23.844505 26.184887 9.230777
