n_nodos R alpha CityArea
200 250 0 2323
ID_Nodo Costo_C Demanda_D Potencia_f Rango_s Es_Remoto_T
87 190253 1046 1177 44 0
88 172606 194 762 57 1
89 3307204 4755 3180 28 0
90 2858444 2101 1872 58 0
91 1471845 3188 2834 27 0
92 3038203 2940 2422 64 0
93 3093943 51 555 30 1
94 1477632 980 1879 38 0
95 1619742 727 1189 72 0
96 2962904 4214 2765 46 0
97 1259059 528 1678 69 1
98 2609457 2483 2606 76 0
99 233969 2486 2611 54 0
100 3192739 391 1019 64 1
101 3275769 1699 1814 46 0
102 1711039 4749 3492 32 0
103 1485230 68 594 27 1
104 2604430 2293 1910 40 0
105 3170291 1787 1846 63 0
106 756551 652 1695 21 0
107 494383 3990 3260 60 0
108 1668568 1193 1360 50 0
109 2703831 319 743 41 1
110 371825 4776 3038 35 0
111 2115862 1389 1481 25 0
112 1584715 1409 1772 40 0
113 1409088 2051 2498 60 0
114 918808 4191 3141 48 0
115 3344575 775 1862 36 0
116 2325720 1410 1560 27 0
117 934488 3218 2971 78 0
118 1568000 4573 3287 76 0
119 2905257 1156 1121 55 0
120 1899647 853 1099 60 0
121 1677354 3500 2869 58 0
122 216295 2783 2565 54 0
123 2107931 4703 3264 50 0
124 2283618 1564 2253 27 0
125 2727837 4958 3737 23 0
126 3426401 3627 2804 77 0
127 2707834 2179 2343 32 0
128 2342522 1861 1665 30 0
129 1414741 4999 3073 43 0
130 2107711 1226 1328 54 0
131 903217 1492 1923 51 0
132 2885374 4420 3184 27 0
133 3027791 4991 3307 46 0
134 1759139 2069 1718 63 0
135 127263 3872 2962 69 0
136 3240135 346 838 20 1
137 974111 1115 1188 67 0
138 2808459 3639 3080 54 0
139 3255469 848 1654 64 0
140 2261965 694 1786 52 0
141 2832259 4577 3271 61 0
142 2511897 1906 1597 47 0
143 1378575 4160 2741 51 0
144 2425029 3062 2854 31 0
145 2876550 4758 2884 50 0
146 233387 2647 2332 75 0
147 3121815 2490 1855 46 0
148 671382 686 1453 33 0
149 3274521 160 1132 37 1
150 2191686 1105 1493 77 0
151 349297 189 793 33 1
152 1008879 1861 2236 69 0
153 1364505 361 881 26 1
154 806265 2539 2647 60 0
155 1024353 2738 2719 65 0
156 2526502 725 1156 77 0
157 517958 2176 1930 68 0
158 1669432 4068 2875 43 0
159 3295372 2812 2814 28 0
160 526505 4009 2814 62 0
161 3091246 1230 1842 76 0
162 3321015 1084 1684 56 0
163 1731860 1767 1444 21 0
164 567372 4163 2642 53 0
165 2886563 1663 1806 37 0
166 1591136 2990 2296 43 0
167 614427 4026 3150 73 0
168 1789991 1199 1306 58 0
169 818804 2656 2286 57 0
170 3081075 1414 1440 64 0
171 2757299 4353 3498 29 0
172 3414990 976 1263 61 0
173 2854314 1556 1702 57 0
174 1648586 1753 1438 61 0
175 2284088 2246 1918 39 0
176 349334 2137 2057 39 0
177 2509836 1477 1918 24 0
178 2686428 249 1355 59 1
179 1643123 229 1039 52 1
180 1994249 445 1186 57 1
181 1995494 4605 3392 51 0
182 122643 3011 2669 65 0
183 1490615 481 1425 63 1
184 3346735 1858 2402 74 0
185 2777018 2188 1819 48 0
186 2064601 1300 1861 34 0
187 861500 3982 2529 21 0
188 2823447 278 1500 47 1
189 496497 2210 2141 74 0
190 1258825 2408 2441 49 0
191 3277714 941 1646 44 0
192 2331228 2856 2412 47 0
193 3173650 1511 1306 52 0
194 467116 460 1154 61 1
195 3425461 2994 2555 21 0
196 329105 492 870 75 1
197 547695 1887 2023 61 0
198 874178 4896 3527 70 0
199 1635864 1049 1374 66 0
Matriz_Distancias
-1.000000 25.837792 40.276353 18.255076 30.123375 22.237903 24.725167 17.593984 18.638591 49.289194 30.291728 8.955757 46.491878 37.419883 34.769879 32.366129 33.054821 46.899679 19.395922 8.375741 46.784445 44.772842 45.275391 30.869785 50.493017 31.998213 5.968902 27.047032 18.834637 33.061366 15.515795 25.108898 43.314146 18.449006 22.753668 14.422850 9.484919 43.166381 31.019829 14.085681 36.710883 15.055546 16.634078 27.692295 24.694013 23.292297 12.743196 37.363104 33.152038 48.796244 17.012522 24.771310 43.244740 36.083202 35.765534 41.163820 32.719250 27.342470 43.038135 35.581227 14.195454 26.228968 16.609737 9.995634 36.841874 25.393094 43.631367 10.104301 12.026686 25.219249 24.913289 21.885926 40.060723 11.728606 42.151762 50.014388 15.551207 15.120815 30.455307 41.785581 19.262615 45.927519 40.688899 40.629079 47.630788 23.638215 34.393564 20.255182 14.065013 43.149917 52.687060 16.497947 42.785440 27.012563 6.022409 51.445998 39.440150 24.863874 8.148369 39.540056 36.544745 41.561221 48.414532 2.215676 43.907824 14.244663 2.550809 49.651408 13.487365 41.522930 47.135495 24.173503 25.127834 30.172007 42.235369 14.789303 9.456292 41.052044 50.076351 14.231691 15.823505 30.218311 3.896792 11.925027 18.640133 34.004345 19.854361 14.649668 13.546004 47.293449 39.495455 14.370084 9.246639 47.343887 38.486998 12.315644 36.249457 25.280530 15.713450 12.582041 29.146599 43.051792 29.238396 33.551443 24.731411 12.784959 30.926520 7.604191 25.500042 36.478923 28.482850 29.329068 22.818228 5.780988 34.366908 43.912791 25.111818 29.987384 25.826184 38.330860 16.619311 30.881216 15.940061 30.784578 42.115008 44.982721 54.428096 33.613717 2.748468 43.430034 37.204163 20.051715 23.586217 46.700902 31.704595 19.098237 16.339322 44.723052 48.528691 28.678142 14.424879 29.739922 29.540185 54.561166 4.582605 13.076352 23.634962 14.350190 43.580205 11.181563 46.957359 27.309426 43.566213 40.086190 10.741654 47.465418 28.263367 35.382055 16.125443 26.550112
25.837792 -1.000000 28.790899 15.490545 8.385291 10.701546 16.897650 12.638483 12.179437 23.739537 10.131632 32.011967 26.584940 12.102114 26.552568 13.691961 22.961199 22.801046 13.211602 21.917986 21.024991 19.656330 23.859939 5.889894 25.067789 13.601401 21.440952 10.380514 7.338494 19.391290 22.802655 1.118513 20.685874 19.171408 3.139353 17.266330 18.832634 26.037402 6.319430 11.823759 30.384513 14.476539 10.182592 14.638325 21.796671 30.004928 13.441917 22.686110 22.842924 23.123061 9.714734 9.788301 26.453089 23.464341 11.130093 24.075455 9.859140 26.524003 17.209476 9.746739 21.832201 3.158745 14.186249 24.985964 28.297839 20.479113 18.553487 16.521244 18.735717 23.723566 5.299902 23.199873 14.233295 19.713318 24.209636 24.280614 12.023559 15.885987 12.034558 16.032274 22.641798 31.965659 15.149937 18.153299 22.079952 7.947150 16.575968 18.211159 17.392454 23.350092 26.967859 19.247624 23.820684 25.645422 19.912609 25.851960 28.580744 1.256388 22.860634 14.256771 11.441381 16.752380 23.229490 25.998955 29.666220 14.827728 26.098303 23.858469 31.785459 18.653304 36.269087 8.099071 26.083240 5.117590 25.761510 19.211709 22.315040 18.897706 24.238687 20.724856 30.109278 28.149412 23.322492 14.645588 16.426067 8.412331 8.910834 19.581740 25.511731 24.208915 15.512329 11.468242 19.917313 21.885234 17.357330 34.767494 22.884721 22.617693 20.921693 16.134559 16.492690 21.657770 27.795080 19.291693 9.631406 15.768362 17.822585 20.005930 6.581548 13.075417 11.178125 19.570550 4.124940 20.075510 9.147213 34.649515 7.568236 4.154789 13.040984 26.257874 32.787358 8.852598 29.808014 9.223708 24.408389 19.148734 28.725411 12.431041 25.400956 33.406650 29.251374 20.038407 20.444393 34.782727 23.873269 6.874817 17.217098 20.423111 22.763487 15.882618 12.571647 16.542355 8.199175 28.723781 25.095628 28.512569 23.968795 21.173918 23.660068 23.514321 21.361077 2.219864 19.391547 15.233350 17.958435 36.337555 17.579574 13.203614 28.111941 26.621497
40.276353 28.790899 -1.000000 22.445196 20.988116 38.664710 15.951659 38.462354 38.573893 31.430318 18.970515 39.921990 14.541481 26.043492 6.063122 41.883405 51.752080 24.160139 40.017133 42.392939 32.084895 26.991213 17.101021 25.462193 31.252993 41.888582 34.368233 18.633065 28.460316 48.078309 47.083180 29.694440 19.300597 45.232714 29.755159 41.491012 39.765168 8.902644 24.858802 32.879573 7.259686 38.857602 34.330611 43.406753 15.886596 23.115807 34.584129 6.605822 7.240568 38.335794 27.921264 38.408987 8.364485 5.341540 35.290133 8.799741 21.091558 54.280684 31.621783 29.316271 26.574163 25.632927 39.554875 31.849407 4.604985 14.913244 26.430126 36.870535 28.278628 16.037461 23.908262 49.941473 31.640884 28.551172 10.196864 38.476911 27.448641 25.589321 16.862607 29.811666 21.895786 6.114603 34.675632 18.702603 30.587041 22.230528 12.971098 45.066107 26.336644 13.552604 34.918767 44.453165 12.007114 53.452036 37.100502 40.746318 1.065918 28.118007 32.449379 35.297611 25.192431 38.147569 28.867734 38.778784 4.926068 38.670957 38.603476 37.400417 35.029643 42.845085 7.607003 36.644759 17.581745 25.811018 7.740717 43.585430 31.114635 18.035374 36.122332 44.681339 30.859151 13.271945 36.380207 35.914491 21.832142 26.973203 24.758125 25.666425 29.014747 21.525153 39.070537 31.952373 31.054103 38.978305 43.581778 40.511956 5.927107 15.505924 24.852419 38.958764 45.281207 16.618851 14.149409 9.499295 20.206710 38.661783 11.277463 32.852305 22.502739 20.965028 39.913932 48.297448 26.647525 36.784108 33.022977 6.075749 36.283599 28.962718 41.700054 2.533509 33.160243 20.860785 30.432782 20.316070 9.794651 32.765575 41.800740 18.122314 41.846589 4.681036 5.142337 46.611419 48.082392 6.569096 8.687829 31.241687 24.022159 41.748106 37.145868 44.667463 28.656656 45.331532 20.935921 38.749356 42.819923 31.865644 17.912511 45.138451 13.830248 30.020101 30.593458 30.412690 23.305909 24.711158 29.825983 7.768546 46.301502 18.949669 28.624930 16.359649
18.255076 15.490545 22.445196 -1.000000 14.718488 20.689401 6.548875 18.526333 19.033482 34.772998 14.005816 20.406925 28.549146 23.399853 17.482143 28.188308 34.884478 30.711949 20.554736 20.052141 33.068653 29.762244 27.781046 17.617053 35.653384 27.988004 12.289757 10.275540 9.783766 32.484417 25.409106 15.580269 26.431704 24.568581 13.891950 20.222628 17.612436 24.939189 17.438255 11.769199 20.267050 18.000768 14.350090 26.777230 8.450016 14.610378 13.094840 19.108981 15.210250 36.922833 7.765155 21.751259 25.001487 17.927502 26.475264 22.958544 17.276333 34.424929 30.044775 23.346753 7.230194 13.651733 19.136017 12.011779 19.596049 8.222441 28.650784 14.814425 6.409494 9.965201 11.214892 29.389569 27.805495 7.040025 24.008796 37.843023 6.020556 3.173940 13.381144 28.376106 7.183701 27.841945 29.609550 23.866000 33.205789 8.566717 16.578559 24.996343 4.273426 25.289644 38.515556 23.367468 24.771766 33.702989 14.655455 39.746866 21.708828 14.241314 11.273485 29.086586 22.328338 31.832768 33.278565 17.097462 25.755292 17.582756 16.993632 37.165995 17.988083 34.141044 29.693424 20.122266 11.631762 17.202136 23.987744 22.185521 10.099277 24.100114 36.994444 23.035118 15.351283 15.302903 14.435995 14.237627 1.063233 20.989090 6.634941 5.077665 11.067945 30.425116 30.916792 10.879312 9.095227 36.168470 32.696962 22.286671 18.033929 9.291175 5.826085 17.412613 28.760609 25.658694 14.593423 15.306475 8.389662 17.177744 12.679161 10.659489 10.835971 20.718655 24.780702 30.917357 11.382367 14.342034 24.303364 26.814859 20.376710 18.821913 24.675704 20.320718 18.159307 15.408676 14.989921 15.075749 23.947562 31.956778 42.241721 17.069616 19.537818 26.083959 20.177992 26.179256 28.498306 28.990700 14.280775 12.719853 2.377079 35.639031 36.259843 28.118847 6.939551 29.075984 14.111121 41.214636 20.409389 14.409388 9.437678 23.465207 25.731422 10.104595 32.682935 17.699279 27.655173 25.137083 7.534228 29.965822 29.061622 19.048444 13.105423 12.585846
30.123375 8.385291 20.988116 14.718488 -1.000000 19.037457 12.619281 20.363431 20.090990 20.081017 2.050455 34.482152 18.462248 8.790399 19.729318 20.897206 31.041441 16.778674 21.285046 28.133454 18.376909 15.136845 16.109950 4.649319 21.024441 20.908340 24.740230 4.893997 11.910498 27.184189 30.331236 9.452199 13.453622 27.147674 10.437286 24.604067 25.034277 17.652406 4.107471 17.384840 23.687501 21.744232 17.042242 22.858199 17.795626 27.448243 19.257949 14.613892 15.876263 22.664991 13.193328 18.150424 18.071731 15.778528 14.944272 15.697694 2.641917 34.893545 15.572641 9.838758 21.944122 5.506209 21.808005 26.414350 21.205853 16.083607 14.008233 22.310733 20.196041 19.706557 5.408668 31.393995 13.786283 21.072810 15.829897 23.453629 14.616810 16.680022 4.242337 13.813387 20.815732 23.699173 16.170011 10.765422 18.498669 6.627384 8.306398 26.380962 18.262978 15.143713 23.803224 26.973273 15.503952 34.017698 24.736950 25.480668 20.917521 8.145267 25.036589 16.145442 7.692070 19.098579 18.719525 29.698955 21.414050 21.906688 29.707338 22.690456 32.680434 22.879313 28.288382 16.481329 22.374993 4.866014 17.395043 26.670038 24.106962 11.346986 22.371835 28.094001 30.012491 23.011647 26.880765 20.647009 15.256136 7.231828 10.301662 19.744728 25.786029 17.334340 19.173736 16.683680 22.275937 22.245622 22.943851 36.711523 15.071361 18.462203 20.510950 22.894039 24.634961 13.844033 22.922144 11.615988 6.332188 22.531876 10.801478 23.084379 4.623771 6.365886 19.113311 27.823448 8.212764 24.725330 12.576207 26.996007 15.903583 7.988175 21.371986 18.484261 32.832981 0.758221 29.636357 0.855946 16.024457 17.424942 27.769893 4.166768 30.375994 25.663315 22.227501 28.161894 28.784889 26.692426 17.546407 13.417317 17.032375 22.978951 21.873486 24.048672 15.701551 24.615502 0.614685 26.523536 30.506795 29.118114 20.568841 28.559401 15.482808 24.602657 17.966033 9.607020 13.471731 10.456843 20.280304 28.317269 25.845801 5.449957 27.698259 22.486280
22.237903 10.701546 38.664710 20.689401 19.037457 -1.000000 24.712270 4.680639 3.643848 32.080685 20.655329 30.384311 37.271238 21.548390 35.584424 10.128896 14.196154 32.647072 3.489607 15.480594 28.872212 28.848554 34.450951 16.256724 33.592369 9.760375 20.151292 20.049371 11.116575 12.129723 13.505392 9.603060 31.127424 9.086953 8.939764 9.097338 13.024215 36.651544 16.781541 10.277145 39.168110 7.299558 6.937825 6.287802 28.738277 34.719242 10.422682 32.908970 32.143995 28.878472 12.925663 2.674900 37.044274 33.332937 15.349122 34.658178 20.536665 15.872337 24.805196 17.983377 24.644622 13.578187 5.963088 25.644604 37.512654 27.907190 27.844695 12.245709 20.607565 30.473139 14.820244 12.606125 21.517309 21.471355 34.861664 30.249145 14.948724 19.354504 22.368531 24.221586 27.419764 42.331432 20.947492 28.686268 30.493635 16.509570 27.054283 7.723240 20.330543 34.050006 34.715613 9.773727 34.515757 15.003646 16.503142 31.207788 38.322002 10.925106 22.888935 19.444220 21.180115 20.723717 32.177807 23.294278 40.023660 8.071643 23.518229 30.187747 32.288104 19.594087 46.249647 3.110999 32.317201 15.525843 36.311997 10.411045 22.962438 29.468167 31.141950 11.960304 32.018786 35.580701 21.269110 10.645152 21.752481 17.821929 14.920526 22.787701 27.535438 34.439285 18.176354 10.811536 20.322256 27.002156 16.300933 33.613446 32.875038 29.604956 24.492306 9.778345 8.204433 32.280696 35.000772 29.267138 18.527960 9.522397 27.415800 19.371554 16.222346 23.564287 6.266264 10.253919 12.017728 16.930906 14.872546 44.284822 4.149661 13.186059 4.146918 36.146164 34.262716 19.540282 31.839598 19.886334 35.046736 26.522969 34.386734 23.126158 20.723736 43.153854 38.375636 9.601615 9.748376 44.905228 32.604179 8.065708 21.363770 23.303151 28.966505 7.582717 14.521911 8.613755 18.792898 35.543550 19.703733 29.737122 30.120310 12.325446 34.357137 24.849135 29.707539 10.198807 29.322681 24.923679 18.928264 46.364411 8.372889 23.876979 30.619555 33.217358
24.725167 16.897650 15.951659 6.548875 12.619281 24.712270 -1.000000 23.500507 23.808210 31.585765 11.115446 25.970730 22.719936 21.234771 11.349515 30.528995 38.704029 26.484804 25.320142 26.447112 30.462624 26.456016 22.473716 16.747780 32.222677 30.407423 18.757723 7.767160 13.687842 35.728426 31.388844 17.405783 21.766456 30.004033 16.480566 25.947035 23.864861 18.672331 16.360727 17.299289 14.594092 23.471654 19.253752 30.336656 5.198504 14.946422 18.886772 12.697344 8.712121 35.207696 12.527923 25.174402 18.681336 11.384122 26.790491 16.762424 14.688343 39.547733 28.047226 22.363843 12.160694 14.146865 24.380443 17.493794 13.430789 3.621526 25.423061 20.992431 12.733167 7.136250 11.657605 34.806300 26.404819 13.192030 17.933554 35.926235 11.650459 9.721354 9.593328 26.226844 9.080693 21.293199 28.739119 19.427133 30.141135 8.957217 11.275101 30.135190 10.660522 19.615743 35.414773 29.014762 18.897143 38.771261 21.174226 38.008288 15.257334 15.806753 17.357990 28.587836 20.126105 31.507536 29.733076 23.450640 19.214281 23.180488 23.320624 35.103376 22.467049 34.758134 23.309787 23.418713 9.767159 16.607903 17.652384 27.996943 16.082968 19.465298 34.598929 28.989910 19.004906 11.257713 20.867321 20.160688 6.086423 19.781536 9.825245 10.589181 15.562368 25.643242 31.207493 16.368198 15.496132 34.860126 34.073734 27.384714 11.524353 5.920406 10.389979 23.277900 32.318905 20.514013 10.904039 9.054479 7.374549 23.003969 6.466509 17.159670 10.579380 17.431894 27.617377 34.893168 13.363716 20.875486 24.445865 20.605027 23.390209 19.095379 28.359258 13.781582 21.780514 13.106012 18.585834 12.601332 17.825884 29.828803 40.154871 13.398057 26.080034 19.766641 14.133141 31.511138 33.440752 22.514591 8.175730 16.716332 8.413366 35.397798 34.357150 31.674769 12.811670 32.526256 12.120720 38.517915 26.956177 18.891785 7.964526 29.437211 20.063781 15.544210 29.739372 19.034934 23.773238 22.150167 14.056210 23.558966 32.942108 15.381143 16.569754 9.988127
17.593984 12.638483 38.462354 18.526333 20.363431 4.680639 23.500507 -1.000000 1.045053 35.585602 21.663354 25.881506 38.825401 24.463793 34.748280 14.794310 17.172460 35.383039 2.195990 10.881238 32.524499 31.959812 36.340831 18.522888 37.035111 14.419818 15.891655 20.245686 10.009533 16.017071 10.168660 11.541817 33.287707 6.877299 9.958619 4.853663 8.345189 37.532868 18.957003 6.971130 38.093688 2.627302 4.250835 10.320617 26.907537 31.767146 6.457754 33.180213 31.581439 33.064683 11.017519 7.308971 37.860723 33.218119 19.540877 35.481100 22.293507 16.048702 28.488707 21.320069 21.343828 14.909831 1.588890 21.673623 36.771451 26.349467 30.898507 7.718187 17.205510 28.490230 15.403282 11.483193 25.235007 17.982157 35.881627 34.405106 12.515322 16.612987 23.052113 27.703709 24.708869 42.669308 25.011147 30.713972 33.959037 16.351614 27.800631 6.645095 17.315336 35.495372 38.446208 6.633633 35.767093 15.280855 11.961767 35.488905 37.999459 12.391234 18.844281 23.593683 23.929614 25.099680 35.427964 18.726609 40.373529 3.391005 18.963035 34.265400 28.144086 24.241667 46.064772 7.140908 30.042696 17.752522 37.042373 6.624689 19.076280 31.423599 35.089605 8.172846 28.225922 33.792361 16.829123 6.311305 19.563116 20.693647 13.803757 19.713010 23.883589 36.846855 22.669516 7.756867 16.484878 31.286442 20.981497 29.150190 32.889084 27.764856 21.459834 5.097954 12.006042 34.102887 33.111664 29.348415 18.341999 4.843586 27.214962 15.299245 16.712155 25.682145 10.946468 13.144862 12.401268 12.418915 18.746869 43.785363 8.203330 16.021371 8.321935 35.998025 30.316893 20.979945 28.083942 21.215514 36.017802 30.294580 38.634581 24.529833 16.043159 42.769938 37.552292 8.152626 9.993429 44.893760 31.635017 7.297787 18.726620 27.843958 33.060579 11.456604 11.764697 12.532877 19.996162 39.544919 15.038658 25.810215 27.877193 8.604949 35.841470 21.084942 33.192257 12.913881 31.987369 27.732616 15.344093 46.228939 11.585522 25.605663 27.028310 31.081318
18.638591 12.179437 38.573893 19.033482 20.090990 3.643848 23.808210 1.045053 -1.000000 34.858508 21.466666 26.908609 38.544626 23.855494 34.995884 13.750356 16.359625 34.831877 1.525202 11.873490 31.760748 31.319638 35.981607 18.036842 36.323531 13.375366 16.868827 20.223491 10.194458 15.056868 10.736763 11.068829 32.863624 7.056828 9.654003 5.681938 9.380659 37.401226 18.492596 7.670747 38.398754 3.655772 4.683392 9.324564 27.363406 32.479069 7.333631 33.178212 31.762754 32.173914 11.412057 6.287205 37.744024 33.302374 18.638769 35.359611 21.933986 15.776299 27.714006 20.611690 22.118464 14.602489 2.416901 22.595471 37.000773 26.742789 30.270053 8.742281 17.994094 28.983239 15.264642 11.464851 24.448674 18.792462 35.716680 33.522377 13.052523 17.246642 22.932771 26.974114 25.357709 42.665226 24.144798 30.315454 33.239798 16.386544 27.681467 6.503537 18.015129 35.234682 37.668008 7.093583 35.550224 14.980543 12.991763 34.575204 38.137182 12.029030 19.778980 22.705842 23.356714 24.157831 34.759585 19.762651 40.364228 4.431135 19.997262 33.401811 29.105528 23.222400 46.180510 6.212282 30.603201 17.271159 36.943815 7.301800 19.977003 31.042450 34.257851 8.866538 29.115447 34.250317 17.842929 7.285750 20.080234 20.085000 14.038404 20.433193 24.739226 36.371629 21.696280 8.400062 17.370726 30.370473 19.942611 30.171279 32.943998 28.224559 22.174429 6.136217 11.045347 33.755782 33.591043 29.381321 18.395896 5.886427 27.305881 16.235362 16.604165 25.253079 9.907258 12.325655 12.276295 13.443850 17.914637 43.968926 7.285260 15.401073 7.302689 36.094116 31.239356 20.685144 28.965538 20.946025 35.863986 29.501194 37.730267 24.255603 17.082796 42.926811 37.800907 8.156003 9.633789 44.969815 31.907240 7.333241 19.343810 26.859085 32.192410 10.484257 12.374970 11.558940 19.749068 38.702183 16.063369 26.726118 28.427219 9.280262 35.572541 21.961672 32.467894 12.296640 31.448133 27.154410 16.169595 46.333828 10.704885 25.262540 27.874054 31.612616
49.289194 23.739537 31.430318 34.772998 20.081017 32.080685 31.585765 35.585602 34.858508 -1.000000 20.858578 54.425921 18.500187 11.876395 33.872257 26.688893 37.619066 7.508774 35.418911 45.604601 3.510146 5.132256 14.858530 18.420468 1.632455 27.000382 44.336706 24.604694 30.454792 33.048960 45.511876 24.653048 12.130332 41.154059 26.876696 40.428247 42.542647 23.072613 18.294399 35.491705 37.411468 37.810707 33.859666 32.066148 36.353363 46.423246 37.167414 25.680519 30.573647 8.876268 32.383093 29.814536 23.704500 28.298200 17.600222 22.655681 17.496958 45.463569 7.413613 14.273280 42.003177 23.068422 37.172884 46.474904 34.306790 34.504015 6.174282 40.257405 40.211258 38.062406 24.639802 44.065637 10.662318 41.109096 21.366453 8.256471 34.226222 36.731587 22.017950 7.884399 40.448432 29.899905 12.270717 13.193779 1.661796 26.601860 21.461638 39.601376 38.322707 18.056173 3.834918 41.788790 19.606703 44.596230 43.498681 10.310394 32.034963 24.555183 44.978339 13.954410 12.799614 14.808366 2.657813 49.176640 28.461732 38.282388 49.227499 7.136765 52.753915 20.104566 36.039345 28.978088 40.770217 19.118532 23.970868 42.160296 44.110569 13.648604 5.300928 43.724528 49.972165 39.766447 46.394604 38.385054 35.251943 15.352860 30.022286 39.819031 45.836008 10.729090 17.642193 35.039544 42.142997 10.755091 23.450488 56.754793 27.305726 36.820505 40.524905 39.720445 32.912687 14.836698 40.039781 25.750651 26.387376 39.359774 26.941308 42.741194 24.401671 14.202544 28.024187 36.234941 26.474246 43.607306 17.326580 36.849680 27.931367 19.766120 31.861150 29.768545 52.797086 19.372795 49.584009 19.697834 21.778157 6.113204 10.526233 18.190625 49.066333 35.331137 35.323296 41.468879 40.453834 33.944701 33.219162 30.608843 37.104217 16.200610 7.595535 32.613957 35.158943 32.497313 20.694148 7.368253 48.826310 49.182191 39.346240 44.138211 17.869724 44.678240 2.395312 22.805599 8.351489 9.635949 40.125666 35.780631 34.749907 16.205336 47.613716 40.477710
