n_nodos R alpha CityArea
300 250 0 2323
ID_Nodo Costo_C Demanda_D Potencia_f Rango_s Es_Remoto_T
64 483615 187 842 32 1
65 2712191 4247 2835 69 0
66 1663739 3465 2663 39 0
67 1589164 3595 2425 69 0
68 2169044 2048 1917 63 0
69 2629200 643 918 70 1
70 522161 3355 2205 50 0
71 600398 4385 3308 36 0
72 1261671 388 970 70 1
73 141755 3976 3325 73 0
74 3046417 215 1550 30 1
75 1344503 4939 3429 74 0
76 1277105 4187 2802 50 0
77 265586 3429 2553 56 0
78 2467653 3179 2554 29 0
79 2192965 2039 2301 30 0
80 1903551 644 1518 68 0
81 122854 2806 1994 23 0
82 683825 1757 2268 39 0
83 2979306 970 1610 29 0
84 266024 3800 3037 46 0
85 1021320 1270 1728 65 0
86 2793357 2043 1996 57 0
87 131857 1044 1719 34 0
88 3323748 1313 1791 79 0
89 2011984 3510 2341 20 0
90 934033 176 743 43 1
91 1715702 4980 3193 25 0
92 447975 1259 1869 51 0
93 1795805 4466 3511 21 0
94 3084751 1172 1756 44 0
95 2634018 229 1284 60 1
96 3018109 3075 3032 61 0
97 2682278 1020 1634 68 0
98 3348264 4541 3163 54 0
99 1680019 1252 1951 23 0
100 314270 407 1020 73 1
101 2235025 2008 2454 26 0
102 2389135 2621 1847 23 0
103 2574322 4071 3192 26 0
104 1119023 897 1940 49 0
105 2390323 4289 3382 57 0
106 1675814 1946 1795 32 0
107 830589 3257 2223 47 0
108 2869046 933 1692 40 0
109 2159517 4468 3174 20 0
110 2505460 197 851 32 1
111 851727 4066 3208 43 0
112 2018517 809 1233 57 0
113 3331807 2770 2371 28 0
114 2854201 4170 2967 47 0
115 2733496 3410 2357 24 0
116 3406420 3446 3209 78 0
117 1396965 4719 3752 60 0
118 3376310 2401 2212 26 0
119 1470045 2946 2708 75 0
120 1191783 4832 2997 45 0
121 738019 1241 1553 28 0
122 1557349 1366 1756 24 0
123 234401 3598 2367 50 0
124 2200903 4994 3077 69 0
125 2457302 230 1421 27 1
126 2252029 3677 2527 65 0
127 3190398 1325 2102 53 0
128 1172784 4659 3414 45 0
129 3140800 879 1832 53 0
130 2237307 4627 3278 67 0
131 1455352 2031 1894 63 0
132 1895633 1077 1418 32 0
133 1759714 2129 2088 42 0
134 2136021 2540 1800 61 0
135 2678212 796 1489 59 0
136 2550233 2259 2175 49 0
137 283575 1014 1708 27 0
138 2008811 4112 3254 78 0
139 1919620 3346 3114 65 0
140 2349587 491 1503 69 1
141 162029 2075 1842 48 0
142 573216 2400 2650 21 0
143 767669 4478 2782 28 0
144 1367647 1791 1480 30 0
145 927448 388 1604 45 1
146 221649 297 777 78 1
147 384425 3007 2480 69 0
148 205077 1929 2118 35 0
149 460763 2834 2122 46 0
150 2618328 4965 3725 41 0
151 2208201 2225 1921 46 0
152 2308439 1149 1209 79 0
153 1236117 4311 3615 64 0
154 832905 4453 3110 31 0
155 1513105 2476 2077 30 0
156 2287221 3844 2986 69 0
157 2951988 2589 2135 76 0
158 3233797 4544 3359 56 0
159 274701 3588 2595 70 0
160 2652096 3662 2761 64 0
161 3215387 1857 1468 30 0
162 3049114 1811 1537 25 0
163 454563 410 737 66 1
164 1494887 3930 2657 29 0
165 3104995 4970 3100 28 0
166 424755 3517 2750 69 0
167 2852235 4949 3822 72 0
168 2143857 4902 3783 79 0
169 1246434 2040 1798 63 0
170 574236 1502 2164 26 0
171 3029183 4846 3548 49 0
172 3179763 791 1019 68 0
173 257749 3511 3229 56 0
174 1315728 1642 1765 23 0
175 777607 4238 3524 30 0
176 178343 207 795 50 1
177 1625173 3022 2309 25 0
178 2170457 4487 3741 26 0
179 2570600 4140 3542 35 0
180 2550138 2881 2930 24 0
181 2920281 3514 2466 75 0
182 1440350 162 1477 44 1
183 1620206 1712 1679 30 0
184 3209630 1021 1739 41 0
185 3229117 3207 2915 21 0
186 1692290 1297 1981 26 0
187 566813 3987 2838 72 0
188 3368452 20 1266 46 1
189 607060 2170 2489 43 0
190 1518504 2165 1797 47 0
191 226619 2341 2241 52 0
192 2342683 697 1570 41 0
193 838163 252 1604 33 1
194 766382 2297 2310 58 0
195 1632072 1580 1356 39 0
196 567244 2301 1797 47 0
197 871621 2657 2323 68 0
198 612237 1879 1734 29 0
199 3308759 1856 2207 74 0
200 1243428 4158 3562 31 0
201 911980 3258 2381 71 0
202 3358695 3310 2496 24 0
203 428952 4239 3582 59 0
204 2627208 1831 1851 79 0
205 2342382 317 704 35 1
206 1535008 140 722 22 1
207 2337539 2246 2423 65 0
208 2250844 1090 1711 47 0
209 689747 3359 2851 70 0
210 3412515 997 1923 65 0
211 1662042 2858 2834 55 0
212 484968 2652 1905 49 0
213 802879 572 962 21 1
214 2220364 500 1008 74 1
215 932594 4349 3072 24 0
216 988705 1288 2121 24 0
217 2159028 4614 3186 37 0
218 1630757 1652 1563 27 0
219 675537 4159 2692 58 0
220 2856491 1082 1233 42 0
221 118175 673 1778 62 0
222 571605 2261 1729 34 0
223 2808789 3525 2434 27 0
224 1806298 4427 3557 69 0
225 2098821 2167 2514 69 0
226 843123 4711 3424 58 0
227 1512157 2416 1830 35 0
228 2742793 3253 2854 40 0
229 3310785 1735 1687 24 0
230 1379107 1301 1855 30 0
231 148496 3844 3197 45 0
232 2127532 4091 2854 54 0
233 1790045 1944 2136 41 0
234 3218241 548 1148 40 1
235 420939 411 1600 47 1
236 3083874 168 1301 74 1
237 2328112 1524 2130 41 0
238 293681 2176 2561 24 0
239 1364029 1276 1779 54 0
240 2736707 3850 3346 26 0
241 2315128 1954 1698 58 0
242 1281332 831 1018 25 0
243 1746105 1096 1916 54 0
244 881776 1659 1566 27 0
245 3110883 4222 2907 36 0
246 154380 368 1174 68 1
247 2860445 3222 2925 56 0
248 358386 797 1619 36 0
249 1386504 4322 3031 44 0
250 2343485 305 1586 35 1
251 686453 3910 3119 49 0
252 949158 3009 2354 67 0
253 394212 889 1654 25 0
254 2864257 3513 2596 45 0
255 3438827 1221 1184 46 0
256 2721091 398 1637 61 1
257 1186728 1805 1758 55 0
258 2639705 1525 1711 67 0
259 2915188 2231 1656 53 0
260 3105712 857 1304 54 0
261 1277633 3951 3275 39 0
262 2149072 140 965 65 1
263 2645741 3140 2663 29 0
264 1416384 4794 3808 46 0
265 521077 2532 2696 76 0
266 1832667 2872 2576 32 0
267 3076659 497 1575 42 1
268 586071 4936 3931 30 0
269 2031049 2960 2455 50 0
270 164020 3268 3040 48 0
271 2476089 142 1328 25 1
272 936147 393 1083 53 1
273 3214357 2228 1634 42 0
274 2417541 200 1401 59 1
275 2719511 4748 3226 70 0
276 3224487 439 975 33 1
277 2236911 3600 2638 28 0
278 1734853 2107 1923 67 0
279 2992643 1051 1585 45 0
280 240266 2743 1991 23 0
281 2130826 4442 2755 31 0
282 2274089 2726 1941 32 0
283 3329736 996 1002 77 0
284 1764537 3245 2275 43 0
285 650223 994 1287 79 0
286 2062417 1382 1335 65 0
287 728938 3499 2749 28 0
288 683317 750 880 36 0
289 3369436 2778 2701 21 0
290 2321258 2525 2282 25 0
291 1540887 142 1258 44 1
292 1045204 631 1497 49 1
293 1711107 2423 2531 54 0
294 1923404 2756 2225 31 0
295 1399285 2967 2160 60 0
296 1284299 317 1083 78 1
297 2937089 4279 3074 65 0
298 3482603 4633 3554 35 0
299 3498433 3160 2685 63 0
Matriz_Distancias
-1.000000 14.841462 16.849311 36.182774 29.447435 52.434512 6.662755 31.090385 21.401770 31.573468 28.026519 43.886769 37.948161 35.883979 42.654950 24.317741 37.057762 50.996589 10.060449 40.951105 30.757302 17.428659 6.654587 18.507168 54.175671 57.211693 7.555518 27.457154 40.091381 31.245671 27.397865 20.778626 7.147738 22.434424 32.760368 36.127963 37.902895 44.360852 41.837430 30.754554 37.698854 29.942244 26.930492 51.078848 19.508269 34.768607 4.126576 42.187247 37.451309 30.616086 34.085979 40.722772 25.255388 21.130720 36.990247 47.085754 45.731072 31.622105 6.245715 2.271700 24.041595 33.319044 30.839492 24.454879 16.755485 37.370847 22.227904 26.847358 43.234619 28.604571 52.485217 6.238073 24.882713 25.111010 12.444554 28.265918 26.231308 14.791670 44.102668 37.497967 44.811758 17.850124 0.730853 36.168947 34.664147 30.707165 43.051090 34.967719 28.242030 35.274310 47.584975 44.024946 43.689762 19.033797 13.070209 36.777223 55.003835 18.732877 42.152064 35.549732 24.949536 11.726049 40.581243 17.256960 19.978306 13.878901 25.841017 2.547550 16.160764 16.703094 21.350376 43.462953 9.149529 35.816839 30.560009 43.764524 39.536991 7.640309 26.592596 26.996042 22.004611 46.969188 34.849956 22.196901 0.649125 43.389054 20.965887 22.832039 40.537922 15.810085 54.390795 30.913591 10.072326 32.306143 35.441580 39.471469 39.019622 13.195876 39.803396 36.619913 23.793470 33.261461 25.464611 33.885019 6.769317 10.003913 10.550987 39.428827 41.475549 30.023410 32.220813 45.869104 25.140457 34.426795 13.258841 47.181444 34.866934 34.303819 17.268300 21.224227 8.779297 44.597457 28.594570 44.994487 24.158682 26.954864 21.308389 29.586553 29.787787 6.730936 51.774628 17.660476 20.212937 54.060825 13.226592 44.170776 43.135652 6.920109 28.367218 5.468193 52.100101 22.389294 10.026668 40.915756 24.499137 33.196685 27.316304 18.748829 30.641658 42.726518 22.081513 48.728885 45.706926 21.672969 25.297116 44.300243 29.975217 31.050191 34.647034 33.008448 27.337248 40.965280 40.757574 16.285624 37.927045 44.581248 29.028205 21.041790 31.377092 12.640096 14.494070 30.537665 30.393290 31.541271 44.449998 25.566901 4.150078 20.577858 57.303689 40.119569 31.635223 17.978727 20.250144 40.204925 54.541071 31.848305 29.986196 42.179282 34.721386 45.456260 46.437149 24.429886 31.418849 26.253164 7.846779 45.216017 26.321691 42.047076 13.614495 37.912197 30.020918 31.882562 38.273292 24.405530 19.411045 55.046011 21.864920 22.117325 34.062082 15.373425 35.090997 11.445340 51.766812 27.635511 22.787699 29.647033 42.694880 45.145697 41.941609 2.600502 49.346514 8.017183 9.039508 41.089506 52.329857 32.291397 41.004072 41.469794 37.852636 45.135882 31.849977 21.106607 48.050286 47.893362 24.828885 27.843092 25.566574 35.293948 22.442027 23.064461 37.502876 44.195934 23.235903 26.358381 34.538175 22.950654 52.402575 22.468158 26.641009 40.882350 24.843673 40.398632 43.107796 41.641652 32.606736 37.775943 4.842085 42.255700 42.818696 44.862162
14.841462 -1.000000 17.897377 21.622133 30.052078 41.255467 8.821857 21.824887 26.452747 21.460620 32.539629 33.180284 23.920109 27.648860 41.810017 10.768099 41.053115 39.541544 19.640052 35.992849 34.898246 4.101447 21.346111 6.316348 42.835325 46.969474 18.503120 13.816272 29.043328 25.627514 18.721588 27.964498 21.811336 8.618317 17.919711 38.734921 40.836071 40.707588 31.766318 24.406087 23.505067 24.484606 18.810301 39.502060 5.307948 37.314732 13.713925 42.127423 30.932792 15.782907 35.052516 30.362287 23.744524 21.494473 40.873541 37.646621 37.772005 21.816227 10.688654 17.056168 16.279465 19.515813 25.154908 9.677060 21.031824 23.167679 7.418229 28.235786 32.288512 13.932692 41.508930 9.345908 12.416593 10.477545 18.445921 13.503812 27.753760 2.009422 46.193300 25.249209 36.193170 6.404257 14.111210 32.095734 31.437141 33.307106 38.760794 20.936733 23.748613 33.963333 38.813789 32.905091 38.201173 25.707676 17.014549 23.949286 45.334446 20.584221 39.235443 31.576673 10.482120 14.713639 32.441261 2.489824 6.666770 19.802452 14.136518 17.111743 21.541611 2.285826 25.595904 31.382204 12.087539 37.552284 28.490472 42.106603 30.408603 21.916502 23.195744 15.089572 14.000714 34.299847 20.011621 8.489132 14.234460 40.723884 27.774377 21.169754 43.449402 16.307516 43.580003 34.601609 8.974315 17.921468 31.789538 28.961906 33.825261 6.941422 26.201308 39.103528 29.331590 19.424863 19.493960 28.122870 8.664307 19.042165 16.852874 34.616509 36.234323 16.074858 18.047727 36.615000 14.407239 27.276810 4.394603 41.242696 20.383287 28.478506 11.659530 19.278573 6.067544 34.340294 23.686221 43.039257 27.410683 14.847244 22.041964 14.986059 24.089453 19.909830 43.489084 5.646753 10.694755 44.366048 14.373134 42.383477 41.515654 7.986153 26.770125 15.873482 42.131641 8.849397 4.852552 34.813299 13.382929 19.385557 16.860862 17.844066 15.809060 40.319104 23.800682 36.825663 33.068885 25.710301 19.188247 39.190467 20.319614 16.588309 35.478475 19.453184 12.875377 29.770472 40.606796 25.448916 35.630539 34.654820 17.139564 21.289355 20.695475 11.940608 25.167390 23.416079 16.137631 27.015267 36.711874 28.152852 13.289412 7.808986 46.680496 42.844578 18.571997 5.523099 21.518111 40.317721 43.581787 33.838430 27.207892 44.460793 28.239227 33.016586 34.111203 12.238766 18.065967 12.188573 22.637366 41.427580 15.181534 34.046663 5.482884 28.044493 23.045179 18.954627 34.919313 11.235844 5.387104 44.772035 17.171214 15.472196 19.220817 24.208712 35.854303 4.652280 40.513143 18.364629 28.206723 15.964490 38.607378 38.599727 34.974530 17.292882 39.838426 15.334981 20.946929 42.617371 40.840125 28.604611 41.751868 27.240751 37.155232 37.366589 22.601673 8.801633 41.931461 41.769083 11.423535 31.912536 11.850132 20.494851 25.635160 8.328356 23.256940 34.862207 16.857920 11.522462 25.387889 13.853822 41.599358 25.207533 29.197920 30.305609 10.480814 38.216110 44.921080 37.269265 31.055470 22.938616 15.538930 44.973597 38.993449 42.621665
16.849311 17.897377 -1.000000 36.323458 13.115912 39.380220 13.485254 18.227527 8.975152 19.521571 14.662764 30.871061 31.024850 21.353684 26.092329 19.535726 23.198872 38.339929 10.199214 24.386160 17.002425 21.989387 21.463679 24.207998 41.216083 43.016897 11.895358 21.751561 27.821508 15.447941 14.848886 11.547498 21.918636 25.929439 30.715135 21.136303 23.177539 27.531863 28.341264 15.466255 39.019077 14.195491 13.954592 38.564705 22.717591 19.710322 12.726503 25.866918 21.652327 28.619530 18.051231 27.622078 8.424517 4.360696 23.031359 32.657413 30.317118 19.220199 11.851450 18.258552 11.774895 26.567151 15.122802 24.981335 4.326929 38.684858 23.002767 10.821641 30.538735 25.604208 39.207068 17.997954 18.058089 26.263150 5.995780 25.892467 10.262495 19.591974 28.880133 27.163605 29.880378 24.209444 16.567497 19.496737 17.870912 15.611085 26.306333 36.913881 12.163959 18.515017 32.621566 31.460864 27.215986 9.387907 4.124816 27.484293 40.408384 2.687961 25.302807 18.870183 22.091933 5.156406 25.572208 19.709912 24.421642 5.784528 17.516022 16.705927 5.628286 20.019298 7.890209 32.185795 8.271172 20.243184 13.712853 27.034665 25.380548 17.803398 10.179981 18.526519 11.092133 36.280156 32.920334 18.649493 16.847516 26.547739 11.118801 6.144024 25.829853 1.592717 40.849293 16.730742 9.907227 27.368287 18.700552 26.658684 22.577959 10.960651 31.598015 21.548692 11.803365 26.599654 10.935703 17.934980 17.770937 9.554557 6.967571 22.860410 24.979264 32.537046 26.636783 31.359417 15.816381 19.252534 20.557208 30.775239 29.861378 18.355246 7.888384 4.912414 15.687282 31.063885 12.697087 28.227431 9.514650 18.792836 4.673445 30.231382 14.205350 14.979151 36.329508 23.502178 12.321118 39.520671 4.072693 27.422866 26.406930 14.993114 11.517956 11.966311 37.869479 18.448433 15.646726 24.748621 15.955537 35.781168 16.812032 2.556044 28.627132 25.898062 6.063237 36.781577 35.071592 7.937557 10.937237 27.707827 17.775259 26.630263 18.559765 25.762047 28.778443 28.777468 24.383259 11.661437 21.086058 30.733207 19.886735 4.240741 20.034187 6.154225 13.351345 15.844208 32.111153 15.195545 28.961027 10.343454 19.717450 16.458613 43.456666 25.270655 23.713415 15.420019 3.821186 23.918567 41.146369 16.347270 13.214497 27.053895 19.098220 34.529721 35.256812 17.394717 24.092920 21.866458 21.822696 28.393378 17.045686 26.848973 21.680839 24.606886 15.299709 23.663836 21.455789 28.737278 17.936943 40.961474 7.541505 9.644771 31.906790 10.595670 18.981709 13.801432 38.832125 15.650771 10.718685 32.745650 25.923194 29.021523 26.138828 17.069507 34.857949 9.043397 13.378696 25.488906 39.639816 15.639016 25.000572 34.710610 21.263432 29.634316 18.819489 16.012067 31.686763 31.535040 19.575948 14.016141 20.637017 34.010288 7.740300 21.893435 38.679537 29.854032 9.908336 25.828672 20.969900 12.727672 38.947125 7.318247 11.419907 27.995921 21.700500 23.576706 27.702499 24.929349 15.786034 34.946648 12.436855 27.428480 26.013679 28.058969
36.182774 21.622133 36.323458 -1.000000 45.204537 36.495647 30.443969 27.884574 45.279992 26.149521 50.250805 31.599206 15.239235 32.903116 53.615279 17.139112 57.473669 34.437695 40.884646 43.822585 52.074551 18.793080 42.378510 18.162477 37.359602 43.391422 40.015074 16.031828 28.074547 35.483956 27.493390 47.686504 42.804028 13.908437 6.414290 54.263940 56.405125 49.356155 32.063862 33.758335 3.391118 34.958168 28.354769 34.086071 16.674539 52.965357 35.333148 54.723793 37.823485 8.028016 49.654649 30.503208 38.585457 38.446586 57.222013 37.622862 40.528731 26.896541 32.259536 38.292854 27.831298 15.203324 35.096026 12.041815 40.354205 3.165010 14.313051 44.373246 30.415860 11.158082 37.199251 30.145446 19.414915 11.145183 38.909822 10.611921 44.086931 21.393680 60.458392 22.755360 38.131361 19.015787 35.465279 41.984064 42.493011 49.536964 46.926043 3.888251 35.630270 46.561909 39.838481 30.408399 44.813180 45.433336 37.034280 20.325520 43.267030 38.729457 49.062686 41.716191 14.277661 34.957823 36.270435 19.132503 16.414486 40.021412 21.011215 38.578782 41.268760 19.546630 44.105799 26.797593 33.058543 52.477864 41.516656 52.961546 33.071837 43.491855 36.440432 20.645716 26.779499 26.970786 4.954273 17.681341 35.547402 50.605594 47.337411 36.685442 58.731417 34.937741 39.271802 51.483963 29.893863 12.005988 42.263270 29.285375 41.832271 26.748805 18.370352 54.484045 48.057414 15.037753 31.459777 36.948423 29.526822 40.227348 37.664818 42.953774 43.618637 6.999083 13.267989 37.218720 22.890208 34.406034 23.137372 46.588597 11.302642 37.105332 28.454018 35.224681 27.574798 33.442781 35.116192 53.413513 45.019225 20.173494 39.101617 6.636136 34.410775 41.531803 44.478897 18.922787 24.292605 42.414733 33.984036 53.048868 52.501051 29.528009 40.696038 37.450894 40.014186 17.910516 26.429953 41.284539 22.095703 5.455622 23.889187 35.078311 8.032116 50.575575 41.099599 31.145477 26.207284 44.082539 31.141281 46.146701 26.523018 11.687975 49.892550 16.259258 8.846508 28.161740 53.314714 46.165464 46.844598 34.389789 20.959373 38.217974 24.685021 31.660678 46.335220 32.104093 6.052090 37.761891 40.104013 45.185214 33.773200 19.865037 42.282548 58.023456 17.919613 21.199019 39.068305 53.334428 38.916137 49.503452 39.847068 59.075920 36.023214 26.807605 27.925388 20.021567 16.851993 15.012341 43.757865 49.777740 22.249135 37.664745 23.127012 30.104355 32.099094 18.428326 45.043255 12.710674 18.757915 41.490114 31.620586 28.849195 5.799303 44.911455 50.148172 25.992161 35.718553 26.416073 47.002856 7.900402 47.069944 43.530910 40.074143 38.725633 39.171169 36.595875 42.482548 56.727656 35.369574 39.864188 55.213020 15.631435 49.821112 40.549952 28.289866 20.373716 46.873454 46.732440 17.319944 49.403317 16.298891 3.420994 43.513770 14.588968 2.964658 35.766520 29.725204 10.634991 29.941828 25.333871 37.689234 42.879842 46.031579 29.978910 14.699437 49.088184 59.051068 45.618869 44.003837 6.420240 37.142527 59.935604 47.725112 52.718832
29.447435 30.052078 13.115912 45.204537 -1.000000 36.533832 26.600921 19.858952 10.136064 21.790206 8.038240 29.125941 35.881623 19.089907 13.226501 28.178880 12.362511 36.154022 20.727211 15.620230 8.176592 34.004422 32.989214 36.298858 38.334621 38.126231 23.132911 29.267271 27.657679 12.443538 18.397235 13.561332 33.380020 37.223717 38.975382 9.084510 11.235862 16.609948 26.286588 13.858187 48.292894 12.065010 17.389305 36.549315 34.272621 7.761879 25.417423 12.788162 16.273795 37.177400 5.015102 26.313612 6.680038 8.839437 12.090208 28.361657 24.326918 21.130592 24.930082 30.510826 17.385620 32.306915 12.540572 35.268795 12.863078 47.979311 33.671026 2.742338 29.307559 34.046559 36.052969 31.112135 25.789627 36.647533 17.151746 34.640276 3.353274 31.924087 16.146978 29.471735 24.997151 36.455736 29.273793 11.067852 8.806680 4.775569 16.264152 46.640064 10.387609 6.496780 27.311218 30.269694 18.490260 13.303923 16.409633 30.809347 35.035574 10.794981 13.925539 10.561827 31.247888 18.126833 21.265890 31.437191 36.158522 15.908673 24.290270 28.807517 13.829867 31.943838 9.259263 32.544494 21.359196 7.549984 5.351316 14.538832 22.796589 28.438931 8.928004 24.847461 18.532455 36.774979 40.990075 28.202486 29.546268 14.809939 12.881393 8.990117 13.685427 14.567647 37.153979 7.245101 22.913337 34.298544 9.944771 25.967650 14.703430 23.262735 35.257721 9.347789 10.096045 32.403990 13.883995 13.290262 30.886031 20.367474 18.925958 14.325364 16.449214 42.855601 33.240447 27.086763 22.376474 16.275090 33.257040 21.950709 36.353583 13.552889 18.535745 10.819850 28.704170 28.499910 11.112568 15.857229 6.458104 25.283726 8.446218 39.940562 12.540866 25.967510 29.632725 35.686151 21.487561 34.317154 17.186041 14.986874 13.916565 28.101210 4.813128 24.145699 33.346165 27.844389 28.543865 17.527520 23.114969 45.878248 21.860509 12.314491 37.173986 14.001824 7.367021 35.704674 35.777672 8.847794 14.181016 18.400943 20.490076 34.030771 5.481075 31.261156 38.997477 28.545193 11.329319 17.803221 9.691907 27.710157 25.193821 9.007212 23.007372 19.083391 20.652295 15.387539 42.123601 10.301286 22.980222 4.832839 32.658955 26.301833 39.086402 13.017976 29.088108 26.278411 9.353103 10.822919 37.644548 4.325899 6.771027 14.452828 15.014694 34.973276 35.308607 25.186126 29.875948 30.201432 32.994016 17.503262 23.178219 21.881905 34.420939 23.627807 15.063869 28.794508 11.287663 40.054440 28.620461 36.408106 13.801519 16.455359 39.960287 17.576800 5.888328 26.470799 36.209338 19.534752 10.123898 43.287724 15.710595 21.320154 19.791759 29.156953 30.192903 21.430316 23.630178 12.573305 37.277872 8.777503 11.901990 39.200998 8.475413 23.529593 19.981981 25.468320 22.935457 22.814602 27.921246 7.045083 28.919770 42.333933 7.574021 31.917646 47.905986 26.109303 15.487034 35.525788 20.558974 19.891201 35.554389 7.258796 4.255672 26.933920 30.781914 11.711846 14.869277 15.256330 4.959759 42.251310 24.716883 15.074702 15.486961 15.884067
52.434512 41.255467 39.380220 36.495647 36.533832 -1.000000 46.078453 21.546737 44.357893 20.866986 44.561430 8.603309 21.486400 18.280533 34.698846 30.729192 46.258538 2.058507 49.372620 23.017469 44.445331 42.455700 58.702460 43.961052 1.846607 6.922071 50.532540 28.067204 12.383646 25.028166 25.238326 48.158710 59.205785 41.078522 31.768460 42.245615 43.710192 26.818195 11.041578 24.347333 39.558753 25.997880 25.889004 2.466769 40.719136 41.692936 48.937099 36.820296 20.272332 32.059738 37.678380 11.846319 33.571225 37.301299 45.928707 8.524936 13.578948 20.864494 46.198923 54.552219 28.649978 23.671690 25.166880 36.725024 42.998599 39.446245 37.381334 38.074096 9.200562 30.905246 0.968690 49.348113 28.840986 37.573423 45.277335 31.899493 38.331982 42.873609 43.829911 16.208634 11.932303 44.798390 51.824517 25.967674 28.117068 40.892769 24.814677 40.195772 28.216624 32.391438 10.507728 8.441164 21.320944 46.798398 43.131412 18.044648 7.671803 39.710369 28.674218 26.323814 32.321325 42.758372 15.269273 40.173314 42.329695 45.153737 27.249173 53.576756 44.472432 41.138047 42.971102 10.314431 43.884145 39.922221 31.240371 32.621391 14.206548 56.351889 30.472714 26.214347 30.497169 9.633313 31.947655 32.934337 52.072150 29.583753 47.486517 34.264880 44.680998 39.311957 2.779101 43.427831 42.363282 26.848734 27.047239 12.999576 22.733717 39.392523 18.267609 42.077334 45.699807 23.831029 28.452934 23.402116 48.716562 48.667596 45.708479 23.602998 22.195530 40.253586 25.886433 9.656395 27.494629 20.845725 45.544818 20.004256 25.985674 23.085925 35.319681 34.679048 45.440458 8.361290 27.486486 32.059716 41.421426 26.423035 37.728760 36.712430 25.778159 53.493851 12.237181 44.076861 32.322715 7.139619 40.935686 32.343074 32.577501 46.551513 32.568280 49.515126 5.442482 32.516024 44.321119 20.010983 28.310389 41.106580 25.183559 36.825239 32.026029 30.214131 38.963637 5.350345 10.291423 42.642056 28.474025 22.442879 22.503307 28.067557 37.441781 23.140613 38.013290 11.562241 36.162190 50.474583 30.041425 8.913112 24.138554 37.182343 21.102517 40.378073 52.594755 23.619837 38.779341 26.581368 14.583496 40.277153 53.018228 33.478101 5.840287 43.983453 23.162863 35.986372 38.659462 36.747649 2.467127 39.709811 30.112492 43.558872 21.730465 9.710685 8.573736 29.056190 23.968053 30.075976 59.510828 26.542952 26.435787 14.809859 46.475176 14.822083 24.155817 22.679755 27.384635 42.604087 35.969837 5.245278 32.005623 30.765106 31.500856 49.610582 37.348450 41.991298 0.792580 24.854433 45.257124 41.316513 25.382604 18.051446 17.473166 53.910795 7.501246 46.843924 52.454977 40.974643 1.526432 27.781092 38.745369 21.018466 34.109303 14.305985 20.840691 32.563800 19.498467 19.462023 30.030358 43.554553 29.888741 33.302445 41.258784 34.875346 39.166695 10.428116 29.941131 34.959604 18.436598 29.483864 1.763432 40.515091 40.285365 11.593785 32.049797 30.507448 42.580670 24.566654 31.960058 30.135791 49.716603 44.859686 26.143374 31.164790
