n_nodos R alpha CityArea
200 250 0 2323
ID_Nodo Costo_C Demanda_D Potencia_f Rango_s Es_Remoto_T
-1.000000 30.037292 16.038508 10.570733 5.935528 16.788532 17.459158 13.026108 8.515007 3.950472 37.741337 28.581671 34.515947 10.808966 21.470166 8.327211 21.493121 28.563617 15.066023 33.304691 17.945341 36.453458 18.026749 22.676850 8.272236 2.866503 24.341369 11.558785 11.934859 30.841709 15.949674 33.124532 36.913130 19.388056 27.379477 22.248332 3.754380 31.005070 10.830683 15.041090 13.432194 23.086379 17.880219 15.283461 16.867274 10.923782 29.418166 36.222483 17.787752 20.177670 14.101962 26.441949 24.407461 13.533293 22.799153 7.777497 15.230563 22.442552 28.281855 6.807755 22.275985 29.124931 16.309885 22.248756 6.381495 26.232897 34.434815 23.196828 15.154567 22.517803 29.316995 3.812236 26.600142 14.176732 16.772488 35.686173 16.382537 34.116798 28.298243 20.180032 19.422594 14.307753 42.347046 17.421264 19.236058 13.653684 4.503623 7.478095 14.481357 2.558197 8.409244 30.432358 34.284059 31.348658 20.027331 22.341688 23.507309 12.496916 33.641400 18.202046 21.790098 24.424441 32.176450 16.525131 18.093927 34.217608 17.511618 23.647928 26.492370 12.063926 18.119181 16.408283 39.463588 28.451110 9.951896 12.965071 7.792651 16.932140 12.846353 29.811385 3.673077 5.040121 27.416075 27.908857 24.942437 13.563237 17.491702 35.684487 8.468076 17.459314 31.487269 30.994791 15.482958 12.704778 32.664443 16.559616 10.548833 23.097310 32.207494 2.492549 27.774231 40.430477 24.173882 32.729167 22.457195 22.652277 13.785671 33.428185 24.212156 14.976495 21.682765 28.491768 9.127110 8.716180 24.152957 4.169442 34.661564 22.788992 18.122482 9.675354 23.186350 5.647038 21.918864 19.427529 6.053743 25.682994 25.576218 11.836347 7.185759 39.013977 18.444007 28.042729 11.167667 18.088651 29.823712 11.152378 15.199049 21.129208 3.570546 36.604439 12.151365 18.298022 12.500388 19.371327 30.032075 27.927087 16.319559 26.200596 8.586779 25.462721 13.537180 8.341960 18.042883 14.586214 13.733605 40.619039 18.479377 26.891419 35.327386 14.447314
30.037292 -1.000000 16.515073 19.470532 24.620161 17.309656 16.766793 20.894507 24.334743 33.528542 9.068764 1.542854 4.520521 31.582746 49.296037 32.262907 30.596335 4.339106 22.680479 9.372251 15.146720 27.399151 44.001454 10.939448 35.552365 32.186436 37.943998 41.368117 33.932612 16.449579 23.000142 19.091934 15.533013 16.133500 9.304681 30.312695 33.788796 12.768309 19.305501 15.964591 18.807740 7.584570 15.416962 21.202123 45.658546 40.536228 35.639165 19.572687 37.019966 23.227386 36.224826 39.938662 5.638741 37.177316 22.820167 31.437267 29.502527 12.975596 33.692811 34.931040 17.344252 22.841682 16.953514 7.788594 24.295620 20.096943 8.352141 37.155701 37.899056 29.580571 11.502003 32.137759 14.904002 34.318676 43.922796 22.614314 18.714269 25.176901 37.609652 46.933896 12.627964 30.971123 18.469363 36.303120 15.073858 34.269240 29.247084 25.335154 16.982447 31.771117 23.733213 27.643802 11.111807 26.943811 27.758054 8.436556 31.997217 17.626256 11.758904 34.557928 9.839543 25.268780 2.768444 34.723099 34.645996 5.923202 33.039423 29.019155 18.215313 41.733590 37.477895 41.270691 13.128769 33.333322 21.747642 28.728527 22.821741 13.106314 40.600274 16.496789 31.836223 31.467573 8.313392 8.863930 42.649315 34.362224 17.523421 26.710343 23.006415 34.333840 3.013492 9.419970 39.627543 42.644054 19.751096 29.495277 37.383379 37.026074 8.302278 31.811125 21.336147 15.007534 39.876286 10.122176 7.616445 8.223438 33.420971 15.547772 7.292327 35.103531 11.640627 9.345073 21.729079 32.113651 29.594141 25.871419 21.586353 11.428279 22.560722 22.550666 6.871602 29.497468 17.055557 39.471759 31.933414 9.789216 31.047840 41.581852 31.944239 11.283547 26.487185 4.596995 40.607532 19.398449 23.312529 19.519003 32.654752 32.455356 26.468995 21.922818 22.636527 28.208296 20.348124 25.488992 5.744676 8.579720 21.934826 27.480301 38.366203 21.411924 16.651195 36.563858 22.663921 28.599356 16.391359 19.893276 31.586432 13.347028 22.130129 44.410619
16.038508 16.515073 -1.000000 7.352943 10.105534 14.342125 14.489929 14.495924 8.415224 18.701007 22.618816 15.387664 20.930529 22.338526 37.334597 21.543462 27.627652 13.720776 17.911811 23.154169 1.909976 34.578967 33.189822 14.879127 23.528436 17.392519 22.748355 27.502558 17.436634 25.135186 18.826487 28.070939 20.880001 3.833010 18.525839 27.889667 19.596464 23.273321 8.447587 10.118895 2.676168 8.937630 1.849619 16.762130 32.879581 26.943705 22.890295 20.588806 20.671489 9.512488 27.041104 24.930089 11.353203 27.282139 10.896031 15.259188 13.287860 16.263978 21.070687 22.381005 19.338387 27.601725 0.874972 9.786013 9.657017 12.070590 23.367518 21.797650 28.560665 15.561272 21.345620 16.957659 21.175734 17.822444 32.349962 31.545732 15.363138 31.993066 23.796927 35.701995 3.970734 14.576735 26.310861 19.962774 14.722436 25.615819 13.776196 14.978900 1.920622 18.370822 13.724629 18.705871 18.343042 18.983718 24.936238 11.834102 17.808082 5.649785 17.638116 28.239862 6.774492 26.063787 19.157629 27.431795 18.527548 21.970007 26.918803 27.913453 11.582638 26.459171 29.924976 31.002462 23.672225 20.912267 6.180970 21.432708 8.279823 6.515447 28.528878 24.450405 18.976466 19.371663 17.994364 12.070963 26.781569 17.849907 2.733931 33.757213 12.730282 18.143153 16.990395 21.543171 29.663356 27.677495 28.134583 13.533648 25.739272 21.664856 16.494368 18.355059 25.845969 24.499314 24.287954 23.136151 9.529602 12.140921 25.145846 17.492020 9.428541 26.834827 5.852262 12.586781 11.334625 21.635529 28.564982 12.394840 30.372876 15.406819 7.794903 13.324757 10.787500 18.089948 18.839456 23.123580 20.191007 17.230662 18.003956 27.808656 15.889834 23.522083 23.100527 13.195672 27.205127 17.486687 16.274029 10.086378 25.408056 28.572841 12.772736 21.367287 6.131284 12.840714 4.035399 22.992394 18.988254 18.608837 18.214345 15.975477 24.582596 24.344018 4.949559 20.845169 7.844285 12.321431 7.495332 24.676353 26.531893 10.920733 20.327657 30.191039
10.570733 19.470532 7.352943 -1.000000 5.420163 9.282957 9.726949 7.838038 6.856272 14.107635 27.276242 18.024038 23.958102 15.033791 30.882170 14.467838 20.797886 18.107968 11.294697 23.418534 8.973658 30.533292 26.315164 13.151434 16.925728 12.774993 25.952700 22.005733 16.918317 22.661133 12.285624 25.348513 27.483103 11.185951 17.736260 21.168775 14.324589 21.923853 1.417534 5.692400 5.745624 12.600053 9.044618 10.421171 26.754914 21.246412 28.088290 27.755932 21.756577 15.515805 19.780371 28.219755 13.837731 20.129130 17.505110 13.326794 15.623296 13.570358 26.451997 16.000531 15.090410 23.180988 8.031988 11.683461 5.216290 19.349184 24.309207 24.859274 21.334906 20.522178 20.078088 12.867597 18.363842 18.230746 25.703479 28.463482 9.782889 27.984728 28.248846 28.976552 9.611350 16.059097 32.698161 21.133520 10.858886 18.293689 10.313513 7.671930 5.433283 12.433379 6.372526 25.532395 24.383222 25.984013 18.268777 12.011010 22.410780 2.077154 23.896990 20.921649 11.575755 20.367878 21.654278 20.080220 20.503336 23.825032 19.627806 21.517134 18.934735 22.356158 22.574948 23.969244 29.317863 26.409581 4.767165 14.120051 3.963976 6.364298 22.026579 21.759128 12.695785 12.706593 17.586629 17.971539 28.742017 17.963445 9.821058 29.712886 5.378151 19.962031 20.948938 21.274144 22.552053 23.191891 25.143069 16.455279 19.027319 24.731808 22.069648 12.458221 21.524929 30.450945 26.856666 23.007804 11.886889 12.334794 17.801628 24.421043 13.825793 19.498039 11.980548 18.629525 3.988958 14.506297 22.153729 6.413865 27.330523 13.431681 13.413493 6.029775 12.632945 11.121614 14.620810 24.047841 13.401140 16.102600 23.376039 22.245939 13.545499 28.671332 16.405619 17.595106 21.383561 12.000184 23.495609 3.217739 18.063262 21.537533 7.000528 28.664242 8.151943 16.836147 6.185857 16.544457 19.828712 18.150001 11.901115 22.238948 19.002156 19.600138 3.151460 17.524632 13.405068 14.614160 3.408342 31.529002 19.366913 17.891956 27.663506 24.986849
5.935528 24.620161 10.105534 5.420163 -1.000000 13.787450 14.353811 11.028513 3.562124 8.952727 32.001144 23.218921 29.134516 13.982278 27.295314 12.389069 22.529391 22.840418 14.065847 28.834709 12.011068 34.787295 23.455475 18.489179 13.668101 7.607871 22.602978 17.453270 12.061531 27.679622 15.075528 30.251135 30.984066 13.523424 23.116429 23.098713 9.559579 27.199787 6.237297 10.859345 7.518864 17.424094 11.949637 13.687878 22.779465 16.854039 26.180853 30.417170 17.385264 15.251937 18.242593 24.843786 18.986856 18.115150 17.726088 8.144747 12.440480 18.728449 24.779244 12.400742 19.642667 27.365459 10.400360 16.880276 0.470075 20.731102 29.725088 21.462669 19.582201 18.799026 25.384391 7.526765 23.364352 13.708624 22.426731 33.194215 13.881503 32.299953 25.703380 25.813771 13.525133 12.286751 36.411854 16.832081 15.792650 17.233111 4.903314 7.508855 8.558648 8.290656 7.232864 25.639357 28.360304 26.395768 20.427692 17.412599 20.259633 7.014307 27.708069 20.955962 15.969671 23.678157 26.910731 19.656301 16.669488 29.180367 19.917778 23.960987 20.823790 17.114418 21.771098 21.511184 33.572144 24.850213 4.101887 14.572057 1.880801 11.601447 18.548635 26.728301 9.007209 9.683029 22.992535 21.997640 24.579037 13.320564 11.672710 33.980272 6.584040 16.071162 25.860999 26.672672 20.344907 18.083354 29.955897 13.566294 15.932315 21.344155 26.324488 8.267449 25.810764 34.510422 23.082449 28.408695 17.003841 17.738448 17.037445 27.532302 18.458091 18.552711 15.761775 22.570773 6.191637 12.609494 24.552155 2.713177 32.092062 18.730268 13.099832 7.906238 17.865954 8.927424 19.208811 19.518560 10.612478 21.466310 21.841342 17.745205 8.242011 33.189623 18.621152 22.314605 17.103138 15.967187 24.527844 7.357910 17.901762 22.751360 2.845218 30.911730 6.936700 14.678985 6.708451 19.151644 25.239794 23.550657 15.046615 21.705462 14.504656 23.691673 7.968990 12.115091 13.041948 11.542339 8.826312 34.724306 20.263805 20.981346 29.695582 20.245853
16.788532 17.309656 14.342125 9.282957 13.787450 -1.000000 0.702970 4.172834 16.064100 20.738616 26.315011 15.787256 21.128812 14.621334 32.727345 15.877662 14.380422 18.135190 5.392421 17.331819 15.093476 21.251841 27.099982 6.954731 19.654379 19.577024 35.212143 26.520064 25.827311 14.090895 5.843748 16.523321 29.937004 17.633288 11.338202 14.392816 20.097034 14.336145 7.951518 4.229406 14.069782 13.506160 15.318526 3.902325 29.671335 25.482808 36.863481 31.813356 30.932046 23.730350 19.074572 37.477956 12.788354 20.178195 25.236964 21.913201 24.896600 5.936570 35.129117 19.472869 5.869072 13.902293 15.211648 11.014210 13.786667 25.826919 18.879603 34.126267 20.743217 29.339960 12.772261 20.157042 9.818621 27.335945 27.324567 19.406773 1.449265 18.708093 37.298914 30.113437 14.070548 25.329522 34.350499 30.328676 2.676712 17.064122 18.429095 9.851652 12.775303 17.507639 8.507024 32.949312 25.964342 33.093845 11.490957 8.999547 31.375180 9.465557 25.933822 17.331681 14.230366 11.724909 18.490450 17.415483 29.778319 19.535953 15.818203 13.931718 24.837582 28.699852 20.170809 24.265674 29.759882 35.024950 14.039330 11.457517 12.930414 8.491352 24.399118 13.085481 17.034178 16.073356 11.672692 20.189139 37.986757 27.010056 17.067726 20.432087 8.320763 29.231050 19.828304 14.870461 22.578543 29.043777 16.183957 25.691585 21.117397 33.998118 23.131429 17.599156 12.242113 31.362992 36.139180 16.541966 11.642654 9.154958 16.175572 27.903564 15.096916 17.832136 15.983008 20.960442 7.861523 15.618014 14.583769 13.189939 18.306720 6.783798 21.805791 7.177327 11.371618 13.888051 5.424762 33.168573 16.214081 9.680782 32.037667 26.626929 21.924352 28.339935 9.858480 17.757503 25.375839 3.178748 30.078499 6.457597 15.345181 15.873155 13.836346 33.344962 17.284068 25.898979 15.026013 9.284242 14.945807 12.053743 4.846200 30.304864 23.677644 10.354613 9.651882 24.951970 21.826263 23.883573 7.001381 34.373801 14.559709 22.100765 32.725552 29.734197
17.459158 16.766793 14.489929 9.726949 14.353811 0.702970 -1.000000 4.873913 16.544990 21.408375 25.793334 15.251926 20.532379 15.276702 33.396862 16.566963 14.646760 17.716112 5.913800 16.634796 15.157836 20.819132 27.749566 6.299656 20.352487 20.239419 35.610053 27.222966 26.374475 13.449102 6.283704 15.918175 29.609323 17.692379 10.644847 14.614916 20.784491 13.639880 8.427233 4.444875 14.342587 13.207277 15.391992 4.440857 30.362956 26.185741 37.120988 31.594098 31.431459 23.928141 19.698267 37.874272 12.365009 20.822856 25.371877 22.490251 25.310656 5.234558 35.370817 20.175374 5.366266 13.508643 15.363031 10.656411 14.338797 25.832709 18.193853 34.530667 21.364483 29.614723 12.070270 20.804229 9.163615 27.851303 27.995183 18.850851 1.950756 18.263290 37.616112 30.768194 14.023561 25.785856 33.957219 30.821845 1.982690 17.677825 19.032027 10.551778 12.980515 18.201156 9.198486 33.026646 25.594767 33.137835 11.746650 8.520514 31.676899 9.781608 25.594390 17.821545 14.044997 11.636285 17.889427 17.960122 30.230104 18.883809 16.305014 14.041382 24.796662 29.385739 20.713898 24.906463 29.305672 35.256292 14.462711 12.055487 13.441910 8.469437 25.087588 12.453471 17.734193 16.776315 10.991528 19.897896 38.460930 27.536718 17.203575 19.997206 8.993834 29.688717 19.327210 14.171208 23.215132 29.738099 15.602467 26.080205 21.805994 34.401953 22.742805 18.291973 11.823073 30.931993 36.576045 15.840781 11.300469 8.658842 16.778385 27.656070 14.796865 18.423394 15.868573 20.670926 8.492345 16.303383 14.690296 13.825613 17.741740 6.107478 22.033821 7.866302 10.961499 14.591000 4.903431 33.682965 16.915973 8.992462 32.280801 27.329897 22.518098 27.845991 10.170639 17.350524 26.078343 3.237836 30.078183 7.002739 15.901816 16.206965 14.474707 33.169409 17.650631 26.230613 15.350830 9.507606 14.287101 11.365872 5.249542 30.464996 24.379657 10.017051 9.897111 25.602334 22.058039 24.294442 7.265594 34.059282 14.983339 21.939370 32.582655 30.436990
13.026108 20.894507 14.495924 7.838038 11.028513 4.172834 4.873913 -1.000000 13.909009 16.959395 29.752600 19.353211 24.921614 10.705146 28.684220 11.747183 13.134243 21.157514 3.468584 21.500747 15.703002 23.848287 23.172912 11.030434 15.485880 15.872545 33.358279 22.368787 23.004400 17.881993 4.448850 20.101473 32.394990 18.181078 15.501008 13.426516 16.147679 18.435031 6.437405 5.466742 13.456728 16.062017 15.866229 2.685404 25.524092 21.321819 35.906469 33.683930 28.413718 23.298139 15.335191 35.620143 15.922482 16.299884 25.164576 18.902034 23.034216 10.108281 34.284749 15.304783 9.253132 16.430324 15.303920 13.917409 11.147731 26.507955 23.019756 32.236744 17.009032 28.341746 16.918294 16.584990 13.712716 24.732580 23.280060 22.695198 3.402485 21.405094 35.958746 26.152436 15.342478 23.167806 37.121058 27.858877 6.846807 13.407308 15.253916 5.785176 12.665303 13.499693 4.616894 33.128220 28.665935 33.468633 10.491299 12.458990 30.182639 8.922850 28.483526 14.508354 16.213224 12.743776 22.312631 14.220910 27.601759 23.558253 13.052133 13.680135 25.799978 24.748276 16.947826 20.396730 32.857879 34.246332 12.391638 8.020492 10.662517 10.011919 20.266810 16.833976 12.943491 11.920927 15.804792 22.562856 35.601764 24.327559 17.181610 23.050954 4.718200 27.018673 23.209412 19.042569 18.740475 25.008164 19.639945 23.991663 16.986117 32.113314 25.952425 13.599081 14.949702 34.338269 34.018138 20.714648 14.455659 12.673382 12.602943 29.958346 17.614327 14.317597 17.542746 23.313886 4.845407 11.508849 14.318075 9.823626 21.654101 10.913676 21.222203 3.391978 14.485924 9.730398 8.907363 30.529783 12.042697 13.833426 31.211564 22.468955 18.781214 31.637410 8.637168 20.728609 21.207491 5.108490 30.741668 4.628438 12.107141 14.127851 10.428655 34.965829 15.910737 24.576171 14.022658 8.706908 19.000835 16.203435 4.123101 30.011636 19.548992 12.741387 9.548845 21.324294 21.218603 22.057880 7.170467 36.735370 12.266739 23.769892 34.171021 25.586577
8.515007 24.334743 8.415224 6.856272 3.562124 16.064100 16.544990 13.909009 -1.000000 10.477685 30.993632 23.045331 28.840387 17.518248 29.934316 15.804292 25.941291 21.982678 17.150469 29.621688 10.269772 37.298738 26.492029 19.757162 16.691663 9.227340 19.451452 19.483525 10.205596 29.485003 18.168177 32.195965 28.902941 11.227593 24.194212 26.475191 11.667830 28.571155 8.118017 12.528673 5.766647 16.833720 10.128612 16.594192 25.213876 19.057972 22.656748 27.841052 14.901206 11.841778 21.691654 21.712052 18.819151 21.471180 14.392583 7.114929 9.147306 20.358806 21.231405 15.296170 21.910690 29.910908 8.427049 16.865320 3.190149 17.718254 30.262249 18.328115 22.981999 15.245109 26.689501 8.630835 25.199134 11.385753 25.287106 35.319268 16.409297 34.766028 22.290060 28.694232 12.277260 9.303241 34.427838 14.281878 17.714263 20.751241 5.406819 11.018523 7.406422 11.056328 10.582346 22.209616 26.667971 23.025770 23.741015 17.979812 16.752505 7.582485 25.894382 24.517995 14.983473 26.652509 26.818440 23.211150 13.755212 29.356474 23.474096 27.221721 18.018935 18.050205 25.296548 24.711740 32.056113 21.295686 2.622096 18.104910 3.246511 11.919493 21.361207 28.597316 11.998186 12.919853 23.928303 20.467647 21.922879 11.145210 9.257414 36.481622 9.820967 13.192175 25.176413 27.629390 23.630838 19.306545 31.998654 10.180595 18.975341 18.204923 24.903982 11.001117 28.286353 32.814151 20.155142 29.339176 16.842261 18.311980 20.580635 25.244977 17.608519 22.076102 14.267044 20.957196 9.121387 16.054915 27.827322 6.215709 34.186781 20.097332 9.722670 11.064351 17.892793 12.390060 21.447693 17.194564 13.893207 22.623343 18.282883 19.822014 7.614910 31.936930 21.909064 21.453414 19.401072 18.587405 21.341370 9.679177 21.463822 26.242147 6.201513 28.128713 3.640607 11.148823 4.425912 22.339447 25.759867 24.517661 18.017631 18.193406 16.675290 26.284472 8.212769 12.445567 9.654014 8.194303 9.987015 32.408501 23.781336 18.807929 26.828542 21.997971
3.950472 33.528542 18.701007 14.107635 8.952727 20.738616 21.408375 16.959395 10.477685 -1.000000 40.935872 32.105386 38.033714 13.307545 20.042420 10.451026 24.610530 31.784841 18.869503 37.155255 20.600882 40.231946 17.683963 26.556399 8.750701 1.345151 22.790820 9.079729 9.988073 34.790639 19.718400 37.060826 39.377611 21.704371 31.257792 25.424488 2.131779 34.939195 14.540852 18.887263 16.027398 26.376821 20.491166 19.165081 15.098245 8.805272 28.769776 38.218412 15.681250 21.211174 15.609472 24.743935 27.889995 14.629442 23.904517 6.545962 14.859220 26.373130 27.860133 7.125469 26.212232 32.944150 18.826508 25.759179 9.321346 27.785287 38.231206 21.680521 16.316370 22.427033 33.239149 2.009246 30.550608 12.366107 15.991020 39.588272 20.325584 37.929023 27.212115 19.338251 22.352638 13.497269 44.893630 15.448314 23.177090 15.660399 5.150679 11.332568 17.356693 4.265676 12.344022 31.093267 37.042594 32.161855 23.403690 26.047379 23.023339 15.902810 36.312127 20.553329 24.880579 28.067357 35.758737 18.700434 16.604870 37.906719 20.090357 26.995240 28.297989 8.259184 19.845597 16.672646 42.355174 28.102266 12.524556 16.117232 10.811252 20.447265 12.132538 33.758845 5.547030 7.287667 31.266510 30.752531 22.551268 11.668558 19.734911 39.472279 12.418424 15.984941 34.813545 34.869258 16.124801 9.131417 36.590110 16.228284 10.758453 21.596624 35.138024 4.125412 31.629314 43.198232 22.226124 36.606168 25.915480 26.364077 16.019748 35.716271 27.397317 16.908130 24.507542 31.285253 13.043152 10.925519 27.463921 7.888798 38.572833 26.686474 19.327824 13.620855 26.725791 8.744644 25.859589 16.957078 8.127407 29.565199 25.403573 9.443519 5.648845 42.072076 21.919851 31.258147 9.248916 22.002176 31.052218 15.014443 17.704639 24.001101 7.238922 38.358097 13.878435 18.315353 14.849056 22.941685 33.798909 31.787258 20.148560 26.657144 6.468438 29.299119 16.894222 4.597723 19.230329 14.448202 17.397956 42.870018 21.344381 29.284325 36.980924 11.523016
